# Results for "element" with Id # 2878336 for search config "initial" at position: x0: -500; y0: 0; z0: 166.6667
# time PRESSURE VELOCITY_X VELOCITY_Y VELOCITY_Z
0.03 1572.027897407948 0.007073596054253799 2.7759696486728603e-06 -0.00022839678272866036
0.06 4495.099056858055 0.02966462244389163 1.777574503445885e-05 -0.0009786629604649764
0.09 8441.718854137722 0.07518506648035633 5.741432198540803e-05 -0.0025374696637795197
0.12 13008.337120168346 0.14887942400415768 0.00013406065740227625 -0.005146823182987472
0.15 17753.38012506031 0.25327639364070936 0.0002578991511876268 -0.008979612185183982
0.18 22237.688475905034 0.38802349265961195 0.00043531035736953685 -0.01412345177544937
0.21 26063.44252304672 0.5500265527934767 0.0006677791741083155 -0.020572148362067784
0.24 28908.27289937904 0.7338435420014305 0.0009513838046186553 -0.02822467788462179
0.27 30551.757217107923 0.9322785535942013 0.001276886910215765 -0.03689123315468005
0.30000000000000004 30892.103564668967 1.1371117604821293 0.0016304051753336865 -0.046305581118659594
0.33000000000000007 29951.60772281991 1.339893196351368 0.001994584446164178 -0.056142852152958445
0.3600000000000001 27870.45533778672 1.532725549148086 0.0023501653041431746 -0.0660418562684095
0.3900000000000001 24889.562066225593 1.7089647408258601 0.0026777851397319476 -0.07563090554050785
0.42000000000000015 21324.27294913084 1.8637769202181325 0.0029598390482576523 -0.08455582597028195
0.4500000000000002 17531.716711026987 1.9945058143691594 0.0031822115452536607 -0.09250838401467369
0.4800000000000002 13875.270595873362 2.100823711690658 0.0033356975650213954 -0.0992528649688965
0.5100000000000002 10689.826291075655 2.184660742491343 0.003416956907654199 -0.10464821572755773
0.5400000000000003 8251.323176206004 2.249928355362179 0.0034288905004493274 -0.10866318225800932
0.5700000000000003 6753.381981889791 2.302071759081326 0.0033803869067806597 -0.11138232913905546
0.6000000000000003 6292.950033044851 2.3475007414719893 0.0032854562566686785 -0.11300170446073314
0.6300000000000003 6865.812512320195 2.3929573689309867 0.0031618403550876446 -0.11381406957915254
0.6600000000000004 8371.788705131286 2.44488201570886 0.0030292460463035103 -0.11418483660888304
0.6900000000000004 10628.53287106944 2.5088361060642868 0.0029073982453521247 -0.1145209324293594
0.7200000000000004 13392.174021150795 2.5890316155363853 0.002814123962890368 -0.11523555543496544
0.7500000000000004 16382.570733891935 2.6880049867091445 0.002763674048885044 -0.11671213457843424
0.7800000000000005 19310.72191428864 2.806458148945926 0.0027654557242294407 -0.11927075811866478
0.8100000000000005 21905.832719146252 2.943273309730121 0.0028232955452898744 -0.12313999529070596
0.8400000000000005 23939.66582969568 3.095692527475784 0.00293528707292889 -0.12843649397121515
0.8700000000000006 25246.09909945203 3.259638999280394 0.003094209511124708 -0.13515408320834105
0.9000000000000006 25734.253770105675 3.430145484227211 0.003288443816626744 -0.1431633834652654
0.9300000000000006 25394.142795851567 3.6018470965933305 0.003503265040372538 -0.15222213458648973
0.9600000000000006 24294.483626442234 3.7694913920841175 0.003722362793151769 -0.1619956003198503
0.9900000000000007 22573.0749062857 3.9284185390875535 0.003929430904216681 -0.17208551682331755
1.0200000000000007 20420.86710838319 4.074968448885345 0.0041096732273881885 -0.18206520518369018
1.0500000000000007 18061.48316740671 4.206779709303037 0.004251092971414378 -0.1915177523469017
1.0800000000000007 15728.37523502194 4.322956306998825 0.004345460445343377 -0.20007371512628944
1.1100000000000008 13641.983894354637 4.424091350540819 0.0043888878170766366 -0.20744470928681433
1.1400000000000008 11989.173686867194 4.512150965636142 0.004381976240194444 -0.21344956508934562
1.1700000000000008 10906.875603996426 4.590234764164316 0.004329538974242347 -0.21803044595414428
1.2000000000000008 10471.332316702381 4.662240421788113 0.004239940442754053 -0.2212573505365272
1.2300000000000009 10693.69439074055 4.7324678573765 0.004124126822024516 -0.22332062107134806
1.260000000000001 11522.044497148523 4.80520261883529 0.00399444981625606 -0.22451229731887903
1.290000000000001 12849.30458761465 4.88431818072441 0.0038634057181597442 -0.22519824919385156
1.320000000000001 14525.966519770118 4.972933193505924 0.003742418174010803 -0.22578386174780998
1.350000000000001 16376.211463914715 5.073152934974438 0.0036407844358847087 -0.22667658182852615
1.380000000000001 18215.760802875775 5.185915151997643 0.0035648846189970363 -0.22824883081153366
1.410000000000001 19869.731614279746 5.310950108903654 0.0035177211225518403 -0.23080466330149893
1.440000000000001 21188.844843001676 5.44685393963294 0.0034988166517980856 -0.23455314186300943
1.470000000000001 22062.542487825413 5.59126423075892 0.0035044591168254514 -0.2395907506499407
1.500000000000001 22427.894745926213 5.741117938927136 0.0035282467890366256 -0.24589434395078408
1.5300000000000011 22273.59811415291 5.892964932606095 0.003561858703258682 -0.2533251733590091
1.5600000000000012 21638.846126067518 6.043306180398926 0.0035959598005001446 -0.26164353527232265
1.5900000000000012 20607.3570934772 6.188924214638289 0.0036211456701999143 -0.27053260061181483
1.6200000000000012 19297.313741832655 6.327175112354411 0.0036288335727868238 -0.2796291219523674
1.6500000000000012 17848.358547104715 6.456215708088413 0.003612022032585238 -0.2885580532529006
1.6800000000000013 16407.051173378703 6.575146663409246 0.0035658579290573675 -0.29696773525171877
1.7100000000000013 15112.298558956727 6.684060671133645 0.0034879707848668364 -0.304562257501682
1.7400000000000013 14082.207149031672 6.783994576537801 0.0033785562131121924 -0.31112791699589964
1.7700000000000014 13403.593219111963 6.876793555829454 0.0032402129711601416 -0.3165513258843931
1.8000000000000014 13125.055116656284 6.9649037275432 0.0030775585912925724 -0.32082760016075906
1.8300000000000014 13254.10501760066 7.051115871009834 0.0028966684029023354 -0.3240580861131337
1.8600000000000014 13758.429805926182 7.1382867041657 0.002704397268094538 -0.3264381232263304
1.8900000000000015 14570.944351575783 7.229065198823694 0.0025076534819746437 -0.3282362956590217
1.9200000000000015 15597.956446964108 7.3256497163706 0.002312699292367401 -0.32976738634239083
1.9500000000000015 16729.50554478973 7.429597688921815 0.002124547133860746 -0.3313617596688084
1.9800000000000015 17850.781403623758 7.541703673011057 0.0019465093387045 -0.3333341348105266
2.0100000000000016 18853.481116077684 7.661954531803239 0.0017799416096823716 -0.335954667518466
2.0400000000000014 19646.0195540491 7.789562952651454 0.001624198196516539 -0.3394249592948466
2.070000000000001 20161.660756861933 7.923073163154169 0.0014767929817897471 -0.3438610947253372
2.100000000000001 20363.87050502667 8.060526196657543 0.0013337392932715776 -0.34928512051747357
2.130000000000001 20248.483015891277 8.199666905240077 0.0011900233173624754 -0.3556255764267185
2.1600000000000006 19842.598807470014 8.338171556739425 0.0010401552585679748 -0.3627268406714671
2.1900000000000004 19200.456563620406 8.473873534980678 0.0008787383583751615 -0.3703662244831537
2.22 18396.81478340441 8.604965518242942 0.0007009976768960201 -0.3782770283044419
2.25 17518.60925250958 8.73015942355465 0.0005032194798459297 -0.38617522258975284
2.28 16655.79635024741 8.848790085484048 0.00028306358209152056 -0.39378709882430696
2.3099999999999996 15892.33508316495 8.960854594743106 3.9726088007089306e-05 -0.4008751883846956
2.3399999999999994 15298.202726390802 9.066985821567252 -0.00022605525854330806 -0.4072599732565243
2.369999999999999 14923.190060842382 9.168365194039326 -0.0005121456199874612 -0.4128353864513953
2.399999999999999 14793.004561466349 9.266585606859469 -0.000815286667783374 -0.4175767645935518
2.429999999999999 14907.950109121493 9.363479828273999 -0.001131466863460156 -0.4215406969618391
2.4599999999999986 15244.181241453798 9.460932535323668 -0.0014563477218197877 -0.424857024230433
2.4899999999999984 15757.275145796531 9.560694961079934 -0.0017857016544427702 -0.4277139996077796
2.5199999999999982 16387.65129496467 9.66422007907727 -0.0021158163798106248 -0.4303382550218984
2.549999999999998 17067.21265905398 9.772533507096858 -0.002443826129270442 -0.43297166625085737
2.579999999999998 17726.495302990155 9.88615123115318 -0.0027679385668311065 -0.4358474476647321
2.6099999999999977 18301.598918181444 10.005050288355502 -0.003087539128318826 -0.43916781601462074
2.6399999999999975 18740.22644645809 10.128693206186485 -0.0034031680821920876 -0.4430853495160231
2.6699999999999973 19006.27891039628 10.256101778476065 -0.0037163798588035223 -0.44768975840939323
2.699999999999997 19082.618361470424 10.38597113840519 -0.004029506483894167 -0.4530012160225828
2.729999999999997 18971.81013949844 10.516811475757915 -0.00434535571804974 -0.45897073044666215
2.7599999999999967 18694.865421057075 10.647102457546858 -0.004666880053806217 -0.46548733062602654
2.7899999999999965 18288.205032624508 10.775444636835967 -0.004996851973263905 -0.47239116489195276
2.8199999999999963 17799.234764625293 10.90069293994458 -0.005337578235273313 -0.4794910375604665
2.849999999999996 17281.045450133377 11.022059592449148 -0.0056906788121120575 -0.48658449535054643
2.879999999999996 16786.815433763786 11.139177333709641 -0.006056947632929547 -0.49347836457186933
2.9099999999999957 16364.494723441714 11.252118090481874 -0.00643630238237979 -0.500007651774516
2.9399999999999955 16052.291978385067 11.361366960007064 -0.006827821743818346 -0.5060509500393027
2.9699999999999953 15875.376508788077 11.467755889668169 -0.0072298601036288445 -0.5115409096694132
