# Level force for level 18
# start: 0.0, 0.0, 81.0184537037037
# center: 0.0, 0.0, 83.33326666666667
# end: 0.0, 0.0, 85.64807962962963
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 13108.86527965 -822.32133021 -0.37123559 -7046.02084580 -4332.23583465 -137027.89726039 8687.89854400 -9850.83652181 -0.37123559 -8045.64245683 1918.93578407 -137027.89726039
0.06 37427.12561728 -2355.07015146 -0.84943318 -20147.22365444 -12384.46242876 -391884.35599616 24799.68825003 -28130.26039857 -0.84943318 -23003.37583286 5489.10110341 -391884.35599616
0.09 70329.24073786 -4432.74882801 -1.35208257 -37832.11458819 -23287.99153281 -736096.63943867 46595.85628586 -52864.70979702 -1.35208257 -43218.44150500 10284.24803887 -736096.63943867
0.12 108622.17255517 -6852.87066294 -1.79291531 -58286.17798618 -35980.45457718 -1134581.39352099 71961.76348461 -81653.18611733 -1.79291531 -66656.57512517 15772.52828178 -1134581.39352099
0.15 148746.08127318 -9389.05949920 -2.04394503 -79528.98315893 -49279.36372243 -1548911.09894272 98540.29510234 -111818.43038404 -2.04394503 -91081.25555324 21389.71103186 -1548911.09894272
0.18 186991.95853255 -11805.31660142 -1.93367871 -99601.83505005 -61960.92821094 -1940789.67973990 123875.66248281 -140570.90132864 -1.93367871 -114242.12548909 26616.14047595 -1940789.67973990
0.21 219766.73498488 -13873.30363051 -1.28690780 -116744.47379219 -72850.49543197 -2275419.22270420 145588.64151244 -165208.45566163 -1.28690780 -134063.88841726 31037.72975177 -2275419.22270420
0.24 243918.79306873 -15393.40073875 -0.00614955 -129543.62238478 -80926.89386149 -2524484.34760265 161591.85458984 -183361.41068563 -0.00614955 -148825.12927757 34377.21841792 -2524484.34760265
0.27 257099.81126125 -16217.78449186 1.84591641 -137041.48241361 -85433.51319512 -2668513.26219616 170329.31459459 -193264.72537463 1.84591641 -157313.57803938 36492.34499766 -2668513.26219616
0.30000000000000004 258099.14644498 -16271.57526348 3.99167851 -138796.97913748 -85978.12945343 -2698405.63806615 170997.91546031 -194009.39787910 3.99167851 -158940.00352658 37348.56678607 -2698405.63806615
0.33000000000000007 247070.89516887 -15566.54432874 5.97606299 -134899.34239005 -82599.32670624 -2615986.49786904 163698.29635325 -185712.71446223 5.97606299 -153794.78381703 36981.69574618 -2615986.49786904
0.3600000000000001 225578.80677041 -14202.98105296 7.28854123 -125936.83227242 -75778.49918492 -2433518.26969109 149465.27974372 -169551.32817494 7.28854123 -142634.27874277 35467.29745918 -2433518.26969109
0.3900000000000001 196419.74406022 -12357.89015383 7.50502868 -112925.05966894 -66386.06336932 -2172207.34014697 130151.38505498 -147628.08091284 7.50502868 -126792.11104253 32908.03987307 -2172207.34014697
0.42000000000000015 163249.09045474 -10260.42842159 6.45301757 -97203.53360528 -55568.96381033 -1859872.72893015 108179.32036830 -122689.75739787 6.45301757 -108026.46890138 29440.08663379 -1859872.72893015
0.4500000000000002 130067.72339530 -8159.91802200 4.23828756 -80305.20760426 -44595.62352940 -1528013.78281421 86201.83585902 -97741.70259360 4.23828756 -88318.22467045 25250.48905268 -1528013.78281421
0.4800000000000002 100676.25270070 -6292.13613010 1.20587023 -63812.18646281 -34689.20587563 -1208621.40321899 66739.64886337 -75638.07311486 1.20587023 -69651.00247883 20593.05706156 -1208621.40321899
0.5100000000000002 78194.13020809 -4850.14830520 -2.17240262 -49209.93673959 -26877.67968302 -931075.12982894 51862.02696276 -58721.17247549 -2.17240262 -53802.06953675 15791.29040390 -931075.12982894
0.5400000000000003 64717.75743558 -3963.91978164 -5.42757064 -37754.29937721 -21883.27155581 -719447.93821472 42959.45058820 -48565.27970356 -5.42757064 -42170.13082023 11222.51139691 -719447.93821472
0.5700000000000003 61151.53109846 -3690.41062843 -8.20145579 -30364.15496130 -20062.57366916 -590470.66606018 40631.14793894 -45850.17670038 -8.20145579 -35657.08176765 7284.31798862 -590470.66606018
0.6000000000000003 67206.45725323 -4013.75088804 -10.29506506 -27549.58925842 -21397.30885708 -552315.88161150 44683.99119236 -50360.29213421 -10.29506506 -34610.68357551 4350.31919155 -552315.88161150
0.6300000000000003 81536.45640768 -4853.52069586 -11.67519121 -29381.23920872 -25528.07087461 -604261.75028910 54223.02384312 -61086.93863646 -11.67519121 -38826.74551019 2724.60145810 -604261.75028910
