# Level force for level 49
# start: 0.0, 0.0, 224.5368574074074
# center: 0.0, 0.0, 226.85167037037036
# end: 0.0, 0.0, 229.16648333333333
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 -3578.18771508 -1192.14133220 -0.66161407 -10508.30337037 41913.04864703 -286248.85671571 -3373.13201783 1687.18957756 -0.66161407 22206.50834656 37067.49349047 -286248.85671571
0.06 -10295.63112747 -3407.81333396 -1.94203609 -30051.10190206 119735.35416033 -818648.39453519 -9689.79850429 4870.42266936 -1.94203609 63416.34293747 105915.01881161 -818648.39453519
0.09 -19338.21940276 -6399.28091001 -3.84784435 -56445.86130466 224799.54290773 -1537667.12288529 -18199.16100195 9149.21114958 -3.84784435 119044.02989925 198870.53249613 -1537667.12288529
0.12 -29657.85834103 -9861.88391902 -6.33522283 -87004.00154526 346427.95992338 -2369910.22856607 -27944.67774282 13997.86775400 -6.33522283 183440.44017143 306482.67913746 -2369910.22856607
0.15 -40142.97332284 -13462.14723712 -9.36437194 -118780.72124387 472915.39250226 -3235030.12943692 -37904.54425427 18866.19305287 -9.36437194 250411.02750008 418392.33443161 -3235030.12943692
0.18 -49797.60685736 -16867.70954980 -12.93177656 -148841.13560961 592576.00386105 -4053080.30372596 -47139.49730145 23284.95368995 -12.93177656 313767.93438951 524261.08700763 -4053080.30372596
0.21 -57876.52256869 -19776.45319850 -17.06840904 -174518.16545622 694764.64560129 -4751597.05632547 -54908.94574429 26940.81741533 -17.06840904 367869.81399902 614675.77046767 -4751597.05632547
0.24 -63941.05353460 -21942.52995907 -21.79563355 -193641.14450770 770793.49710060 -5271806.91094939 -60728.86428098 29697.44082008 -21.79563355 408108.34229622 681958.27509245 -5271806.91094939
0.27 -67829.76542562 -23197.10025232 -27.06869299 -204716.63277170 814669.06282231 -5573450.56400404 -64365.71399103 31560.06020647 -27.06869299 431301.49949000 720814.53799910 -5573450.56400404
0.30000000000000004 -69568.80852281 -23461.79259450 -32.71056203 -207045.19255412 823580.74919206 -5637823.22388544 -65782.56890791 32602.58362319 -32.71056203 435956.47294131 728762.59227549 -5637823.22388544
0.33000000000000007 -69262.76159597 -22753.47241915 -38.39598409 -200763.68467883 798088.67489829 -5468776.82296385 -65065.30305134 32887.03376509 -38.39598409 422372.55115637 706295.27686116 -5468776.82296385
0.3600000000000001 -67010.90394634 -21179.81489761 -43.69155239 -186807.99726134 741983.40599851 -5091606.99546128 -62360.25533227 32407.47385552 -43.69155239 392568.29626607 656754.69955281 -5091606.99546128
0.3900000000000001 -62880.24641896 -18925.79548944 -48.06136693 -166799.01023547 661825.70946698 -4549949.07683261 -57845.60697546 31080.49031559 -48.06136693 350036.73589499 585926.15836040 -4549949.07683261
0.42000000000000015 -56936.30685141 -16232.92518834 -51.02482915 -142865.31024641 566216.59254716 -3901019.82079956 -51738.46014952 28781.63719118 -51.02482915 299354.56253888 501396.62188200 -3901019.82079956
