# Level force for level 20
# start: 0.0, 0.0, 90.27770555555556
# center: 0.0, 0.0, 92.59251851851852
# end: 0.0, 0.0, 94.90733148148148
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 14016.62552041 11576.62051642 -1.04572123 48593.22851686 67383.65276057 583890.85143737 18097.15782522 -1725.34408445 -1.04572123 82008.03921214 13286.83640410 583890.85143737
0.06 40015.19231327 33108.77662094 -2.89678717 138965.86437012 192694.12279259 1669710.89088080 51706.45430065 -4883.57336975 -2.89678717 234519.02597100 37991.61587187 1669710.89088080
0.09 75194.61148839 62195.32011988 -5.34505763 261011.46036184 361916.78231237 3135964.97342391 97149.35230697 -9191.88707729 -5.34505763 440476.78458755 71350.83740903 3135964.97342391
0.12 116150.72503920 95879.53297263 -8.08191872 402270.08711380 557775.86945192 4832865.53932549 149928.03325689 -14333.89737301 -8.08191872 678855.00613835 109959.19320500 4832865.53932549
0.15 159085.11958578 130919.32029193 -10.64725818 549099.24963707 761358.87904324 6596490.63361342 205064.10601173 -19916.22767822 -10.64725818 926633.82925088 150090.22332525 6596490.63361342
0.18 200032.00304419 164075.15055191 -12.44079151 687920.94053274 953845.22435747 8263848.43338296 257462.63738633 -25425.33422742 -12.44079151 1160903.98831650 188036.86437464 8263848.43338296
0.21 235138.66443224 192392.09092731 -12.80976167 806424.85642219 1118172.49286048 9687350.56809184 302309.89628055 -30226.39199783 -12.80976167 1360895.83673143 220438.86774439 9687350.56809184
0.24 261015.09233660 213454.85683805 -11.21355376 894625.77261435 1240499.33117247 10747442.45040323 335500.91853063 -33630.16503586 -11.21355376 1509761.43956929 244569.53868957 10747442.45040323
0.27 275127.08529346 225594.95503428 -7.42244250 945687.26547271 1311344.82858064 11362354.13997376 354063.95020531 -35024.50519288 -7.42244250 1595962.69906080 258558.94246577 11362354.13997376
0.30000000000000004 276162.36405770 228029.78256243 -1.66482230 956441.95878476 1326308.71893306 11494185.81362485 356517.68589610 -34034.87477132 -1.66482230 1614148.48397246 261535.29423636 11494185.81362485
0.33000000000000007 264281.61638701 220917.42720257 5.35918031 927562.41299947 1286310.70180678 11150845.76533022 343087.53394742 -30663.11223297 5.35918031 1565444.69216608 253673.34775472 11150845.76533022
0.3600000000000001 241171.01352672 205318.18515204 12.65114223 863368.86602452 1197328.99711796 10383724.79483550 315715.54011230 -25351.77806845 12.65114223 1457133.43300467 236145.47334212 10383724.79483550
0.3900000000000001 209852.01564240 183064.73311355 19.16964533 771296.80453786 1069666.89766146 9281385.46522325 277834.09748710 -18941.46912571 19.16964533 1301757.91774343 210979.51615096 9281385.46522325
0.42000000000000015 174274.29538061 156555.12109233 24.12730496 661081.38142006 916826.59236592 7959945.30706062 233931.72380400 -12529.34829626 24.12730496 1115749.42835239 180839.17291580 7959945.30706062
0.4500000000000002 138756.59047833 128493.43760904 27.12631008 543749.20070829 754109.33281934 6551149.45214513 188974.30713287 -7257.14499023 27.12631008 917724.57007821 148747.07590702 6551149.45214513
0.4800000000000002 107392.65362941 101609.38842806 28.16719239 430522.82224621 597092.27686353 5189373.90354479 147786.76122067 -4089.38604127 28.16719239 726633.60503018 117782.39089845 5189373.90354479
0.5100000000000002 83529.34207162 78389.35256135 27.54395869 331751.53252413 460140.22578769 3998877.47922097 114493.80697585 -3634.52143794 27.54395869 559952.03226802 90784.51563435 3998877.47922097
0.5400000000000003 69397.97842045 60847.35531787 25.69682894 255973.57414963 355100.74418999 3082555.54401499 92097.35870427 -6046.20357921 25.69682894 432094.79430689 70093.49413537 3082555.54401499
0.5700000000000003 65935.47500461 50356.87906053 23.07261306 209195.77244583 290303.29474931 2513235.18574024 82231.11215961 -11015.73083343 23.07261306 353199.17761003 57351.67902603 2513235.18574024
0.6000000000000003 72788.38212941 47555.20497089 20.05396181 194449.14880796 269943.40853742 2328233.82647314 85095.76651094 -17842.55067967 20.05396181 328375.12643149 53382.50299536 2328233.82647314
0.6300000000000003 88466.15790908 52323.45853443 16.93031936 211646.89180014 293887.92978960 2527522.88997878 99553.29250786 -25556.74781820 16.93031936 357467.10047204 58153.19565417 2527522.88997878
0.6600000000000004 110600.74651653 63838.48038558 13.92515010 257740.17259939 357893.57754576 3075461.60805975 123347.16024742 -33065.91548484 13.92515010 435318.79945494 70819.15179650 3075461.60805975
0.6900000000000004 136270.32041586 80686.47741511 11.21111854 327139.38304009 454193.51789192 3905728.53577241 153411.62297080 -39303.71231024 11.21111854 552485.79261319 89840.84033152 3905728.53577241
0.7200000000000004 162355.50837196 101025.01488977 8.92696419 412347.51694484 572377.26634551 4928818.87124888 186238.15403083 -43367.20783478 8.92696419 696305.57186706 113158.12099280 4928818.87124888
0.7500000000000004 185899.82119355 122776.54187607 7.15708808 504737.41433876 700469.64498016 6041293.68875862 218267.14951853 -44634.89885612 7.15708808 852210.08437831 138403.58758331 6041293.68875862
0.7800000000000005 204443.33800949 143834.66312498 5.89482416 595396.76477706 826103.60309435 7135876.27794419 246269.73634028 -42856.80500957 5.89482416 1005152.54958105 163134.36984026 7135876.27794419
0.8100000000000005 216292.96740593 162263.54446421 5.01104423 675962.86717067 937679.25422288 8111474.90375551 267679.87660570 -38204.57134569 5.01104423 1141017.28644563 185061.43203227 8111474.90375551
0.8400000000000005 220690.63164835 176471.71078456 4.25442211 739373.21465015 1025406.68414049 8882258.66929637 280836.18556624 -31267.49879954 4.25442211 1247887.83373657 202256.20592293 8882258.66929637
0.8700000000000006 217849.54272745 185344.41378183 3.30849219 780467.69660886 1082142.76578340 9385016.97133987 285101.18078115 -22984.59710079 3.30849219 1317064.48866658 213316.48712824 9385016.97133987
0.9000000000000006 208850.47682840 188323.66381090 1.87442380 796392.49917413 1103951.89307448 9584188.18534359 280844.52815799 -14514.64868082 1.87442380 1343746.40634882 217477.33304456 9584188.18534359
