# Level force for level 46
# start: 0.0, 0.0, 210.64797962962962
# center: 0.0, 0.0, 212.9627925925926
# end: 0.0, 0.0, 215.27760555555557
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 2611.96955024 7080.57828414 -0.84160321 -49643.54677591 -44562.60369702 26474.95408651 6853.66630067 3159.78353821 -0.84160321 -66613.80782889 3592.76930591 26474.95408651
0.06 7413.06965323 20246.30397158 -2.40072594 -141972.84963389 -127503.17542206 75764.76319011 19558.13065348 9074.46701106 -2.40072594 -190548.32468426 10231.60475675 75764.76319011
0.09 13935.49631113 38022.04948402 -4.64159296 -266666.98729996 -239535.77325119 142382.17466007 36739.53296556 17031.76508396 -4.64159296 -357939.40464107 19184.66543571 142382.17466007
0.12 21642.04571774 58588.61185139 -7.48003858 -411005.09805771 -369213.20153338 219579.52362934 56731.64202619 26125.16745466 -7.48003858 -551697.65044670 29551.33343100 219579.52362934
0.15 29903.78631052 79956.48639718 -10.81532088 -561060.25720748 -504008.39822592 299954.41802474 77682.94381462 35392.60364797 -10.81532088 -753117.26868620 40341.75636516 299954.41802474
0.18 37979.06333940 100150.73080035 -14.55970726 -702969.61418096 -631464.52281146 376095.48183040 97672.51412012 43962.00765931 -14.55970726 -943587.42731415 50561.73499674 376095.48183040
0.21 45031.95992510 117387.57122492 -18.65584849 -824159.17494842 -740299.83349221 441220.14469291 114847.95187332 51163.14340701 -18.65584849 -1106239.57375675 59297.50900952 441220.14469291
0.24 50213.13764868 130226.75375314 -23.07301863 -914420.53504613 -821372.28235640 489759.46556932 127590.27080679 56578.17053472 -23.07301863 -1227390.87192023 65795.05045447 489759.46556932
0.27 52798.09181435 137687.05796104 -27.79778718 -966751.74751328 -868424.62681273 517843.14893999 134693.34112151 60025.56361025 -27.79778718 -1297665.65895927 69527.77382191 517843.14893999
0.30000000000000004 52348.14821895 139316.23936241 -32.78161721 -977891.74855038 -878550.35301746 523631.85861624 135527.18817075 61495.72699439 -32.78161721 -1312702.79889883 70244.97443386 523631.85861624
0.33000000000000007 48846.29335658 135211.00135009 -37.90251165 -948501.81770166 -852342.85913739 507458.12895904 130148.16121394 61069.07067741 -37.90251165 -1273389.48285659 67994.65167263 507458.12895904
0.3600000000000001 42758.78671972 125986.83777098 -42.93739696 -882977.60512875 -793719.12210934 471748.18963430 119321.17537293 58851.11928328 -42.93739696 -1185603.62582334 63115.27862145 471748.18963430
0.3900000000000001 34992.42982981 112702.24487375 -47.50677374 -788910.97628978 -709440.14342173 420725.78378528 104435.90602803 54949.13718232 -47.50677374 -1059494.23734646 56194.36482754 420725.78378528
0.42000000000000015 26754.58083079 96745.25969070 -51.17450698 -676259.46354895 -608376.29432218 359933.46144170 87327.57470820 49490.88364169 -51.17450698 -908374.65574539 48000.64928869 359933.46144170
0.4500000000000002 19340.58346191 79693.55886705 -53.48769908 -556311.57408775 -500598.22541428 295624.70624512 70027.71360981 42675.99817376 -53.48769908 -747348.08633040 39395.28664962 295624.70624512
0.4800000000000002 13905.22222930 63161.73471655 -54.09530272 -440560.15309172 -396383.92976555 234107.16262970 54494.56786182 34829.61399734 -54.09530272 -591808.83646233 31237.30708115 234107.16262970
0.5100000000000002 11268.83636062 48650.37515751 -52.85069152 -339601.90565469 -305243.77847717 181112.84779656 42369.28078782 26432.73957447 -52.85069152 -455974.75606852 24294.86471609 181112.84779656
0.5400000000000003 11796.69740259 37411.30576314 -49.87470661 -262173.46176541 -235059.01353913 141263.92611551 34795.31272714 18112.26326919 -49.87470661 -351596.45511402 19172.81020893 141263.92611551
0.5700000000000003 15366.77867065 30341.39777429 -45.56692338 -214413.23953719 -191413.66759070 117683.66706829 32320.56151989 10588.65471387 -45.56692338 -286962.95801809 16263.15328775 117683.66706829
0.6000000000000003 21418.28230882 27914.23943573 -40.55227650 -199408.49611985 -177175.60682546 111780.22368906 34883.36065861 4593.33533473 -40.55227650 -266285.17287968 15721.02678543 111780.22368906
0.6300000000000003 29058.63563022 30154.38069669 -35.59633073 -217053.70932857 -192353.84497400 123209.23465142 41869.92537927 774.80876695 -35.59633073 -289494.85791635 17465.44157951 123209.23465142
0.6600000000000004 37203.40743678 36654.76418692 -31.49997690 -264213.92203703 -234229.30610503 150004.14049415 52225.61400116 -387.94936243 -31.49997690 -352452.58665577 21202.32525679 150004.14049415
0.6900000000000004 44725.43256828 46632.96316119 -29.00754108 -335159.27696553 -297731.31632770 188849.41017992 64600.14113864 1348.82781757 -29.00754108 -447521.23026682 26465.56477300 188849.41017992
0.7200000000000004 50598.37305192 59019.23049142 -28.71763980 -422215.16274202 -376010.35427422 235464.76906707 77511.35080292 5954.44539888 -28.71763980 -564430.67599832 32671.73339101 235464.76906707
0.7500000000000004 54024.89241533 72566.40247908 -31.02035896 -516558.15499023 -461145.33989199 285058.35138882 89513.56305902 13110.82749951 -31.02035896 -691340.77122101 39182.77732060 285058.35138882
0.7800000000000005 54540.21952230 85970.92592018 -36.04506847 -609080.24278817 -544916.32164603 332804.87996940 99356.38377467 22224.86563142 -36.04506847 -815998.79617741 45370.74374713 332804.87996940
0.8100000000000005 52079.82693801 97994.05306485 -43.62420367 -691241.94562755 -619572.45741753 374304.72857630 106118.25822900 32466.26064722 -43.62420367 -926885.75327017 50677.98111747 374304.72857630
0.8400000000000005 46997.91270140 107572.86817576 -53.27954570 -755838.99996398 -678528.76401609 405979.83390299 109298.04733154 42832.96178600 -53.27954570 -1014251.17262569 54666.59209389 405979.83390299
