# Level force for level 32
# start: 0.0, 0.0, 145.83321666666666
# center: 0.0, 0.0, 148.1480296296296
# end: 0.0, 0.0, 150.46284259259258
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 34471.04475038 30521.02789735 -0.98748856 -40352.62159074 -26488.44634441 -479527.36963962 45956.33529258 -2793.08370258 -0.98748856 -47263.77239870 9803.45233224 -479527.36963962
0.06 98523.26406075 87283.42845657 -2.77464921 -115403.59180204 -75764.38881285 -1371356.29833526 131385.17226884 -7947.76397514 -2.77464921 -135176.17543853 28029.14923449 -1371356.29833526
0.09 185093.75105753 163940.76403617 -5.25843065 -216774.87742785 -142320.60593369 -2575748.26748250 246804.67249092 -14957.42056515 -5.25843065 -253918.85137841 52647.12026183 -2575748.26748250
0.12 285516.76905581 252669.70707292 -8.27298763 -334142.63621561 -219370.05025558 -3969760.22054321 380555.30681352 -23226.38027015 -8.27298763 -391392.57407656 81156.47382665 -3969760.22054321
0.15 390241.27668652 344904.84427350 -11.62271908 -456193.30543895 -299482.10120898 -5418824.05246069 519826.80729381 -32057.69879405 -11.62271908 -534343.20441665 110811.55519892 -5418824.05246069
0.18 489598.77695585 432120.72791499 -15.10974983 -571642.14504801 -375259.25275238 -6789064.10790682 651754.11224608 -40643.11824617 -15.10974983 -669560.39949968 138863.67485127 -6789064.10790682
0.21 574597.18136121 506586.03625294 -18.55585349 -670223.91621997 -439989.63633802 -7959152.54914187 764511.98488006 -48091.14190232 -18.55585349 -785039.53157896 162800.22056612 -7959152.54914187
0.24 637707.52133966 562026.31282321 -21.81404508 -743577.05799012 -488220.93172236 -8830690.98068408 848339.92975550 -53514.69575038 -21.81404508 -871012.71157765 180564.04850146 -8830690.98068408
0.27 673581.30876390 594140.84898951 -24.77474295 -785947.89987168 -516209.25364869 -9336269.79463400 896414.93440788 -56172.88780705 -24.77474295 -920764.15342483 190734.02589236 -9336269.79463400
0.30000000000000004 679606.43914325 600930.46160302 -27.35708760 -794650.99246375 -522205.25292302 -9444542.07539806 905476.32607729 -55632.31723518 -27.35708760 -931157.98096084 192648.22993463 -9444542.07539806
0.33000000000000007 656204.82470181 582807.52449250 -29.50189537 -770236.69396497 -506552.80873037 -9161900.20043123 876114.03408917 -51899.72869879 -29.50189537 -902826.51550367 186452.66333900 -9161900.20043123
0.3600000000000001 606793.80059491 542478.80676492 -31.15416029 -716345.29152184 -471590.93379010 -8530628.23752696 812658.45409608 -45477.56826916 -31.15416029 -839997.76053522 173067.46607707 -8530628.23752696
0.3900000000000001 537383.15834137 484614.20163787 -32.21812758 -639261.30278639 -421368.78918240 -7623732.34183493 722661.26359607 -37313.28712119 -32.21812758 -749978.73036164 154073.27393917 -7623732.34183493
0.42000000000000015 455854.11029547 415335.78618331 -32.56338853 -547214.00318902 -361204.29271110 -6536999.02390987 616024.28350135 -28650.78174203 -32.56338853 -642348.73718491 131528.72764548 -6536999.02390987
0.4500000000000002 371015.91699238 341582.91983312 -32.05332580 -449506.91661721 -297131.68400968 -5379100.82492023 503883.46978496 -20812.27188195 -32.05332580 -527953.21759891 107745.56026167 -5379100.82492023
0.4800000000000002 291588.57170734 270420.56129269 -30.61412160 -355572.14135229 -235298.69851519 -4260804.17444573 397400.46903309 -14968.04370843 -30.61412160 -417808.77767569 85046.16702676 -4260804.17444573
0.5100000000000002 225256.34814292 208363.37299359 -28.30901942 -274054.50904432 -181376.28735249 -3284394.72348734 306615.44527184 -11945.13728251 -28.30901942 -322038.20449338 65533.39902660 -3284394.72348734
0.5400000000000003 177912.05211779 160783.20128991 -25.38176969 -212019.70577892 -140040.78715498 -2534378.27414237 239493.71044029 -12111.92657433 -25.38176969 -248944.36194144 50896.78146146 -2534378.27414237
