# Level force for level 30
# start: 0.0, 0.0, 136.57396481481481
# center: 0.0, 0.0, 138.88877777777776
# end: 0.0, 0.0, 141.20359074074074
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 -7668.15250801 1147.84486995 -0.98462035 -147917.32775865 -12822.14584726 471371.21607223 -4610.55374629 6233.85152888 -0.98462035 -113659.97179109 95526.71923517 471371.21607223
0.06 -21985.39920978 3282.39783468 -2.72866311 -423001.30195461 -36679.26345306 1347976.38044041 -13225.01910087 17867.03063578 -2.72866311 -325043.24497943 273170.93314626 1347976.38044041
0.09 -41246.03442237 6168.25353805 -5.10402999 -794479.19360726 -68912.24869808 2531769.63713169 -24803.73673228 33526.96454195 -5.10402999 -610509.94367254 513053.30695008 2531769.63713169
0.12 -63304.53103597 9517.06176331 -7.87541227 -1224412.51498041 -106243.94048202 3901888.43326185 -38033.48426556 51492.64208518 -7.87541227 -940916.20308714 790664.58153751 3901888.43326185
0.15 -85880.03161003 13010.34039966 -10.65654425 -1671281.10916181 -145081.85536672 5326029.01246505 -51526.65279782 69926.05264211 -10.65654425 -1284362.56931422 1079185.84180035 5326029.01246505
0.18 -106875.91495173 16324.09080377 -12.92537020 -2093794.80526617 -181840.22908812 6672557.11235397 -64029.80890384 87115.55951193 -12.92537020 -1609116.96429760 1351956.04613615 6672557.11235397
0.21 -124630.82640900 19155.09028133 -14.12707963 -2454555.85284411 -213253.24843764 7822172.18050180 -74582.60826652 101671.99673086 -14.12707963 -1886425.90642752 1584840.27026689 7822172.18050180
0.24 -138043.92826155 21248.08360395 -13.85498374 -2723256.73478924 -236655.17154676 8678132.15179020 -82587.13377180 112636.46177894 -13.85498374 -2092973.78068498 1758292.82747783 8678132.15179020
0.27 -146561.31220979 22421.50308731 -12.01542030 -2879152.81446724 -250205.11487508 9174202.41178311 -87780.10084570 119488.89460057 -12.01542030 -2212790.21259785 1858946.74576640 9174202.41178311
0.30000000000000004 -150059.06817116 22588.01359019 -8.89658206 -2912609.88775791 -253035.62683087 9279660.06386956 -90135.64709920 122079.92226552 -8.89658206 -2238449.41019850 1880602.99497071 9279660.06386956
0.33000000000000007 -148684.81894573 21765.55658466 -5.06485674 -2825605.57646550 -245309.90861588 9000933.99358087 -89745.47107871 120526.61639333 -5.06485674 -2171465.16395182 1824544.56420273 9000933.99358087
0.3600000000000001 -142727.86193344 20075.70459232 -1.16499360 -2631150.76131850 -228179.22265558 8379748.94893744 -86728.17218307 115119.50589173 -1.16499360 -2021851.62131809 1699157.46998682 8379748.94893744
0.3900000000000001 -132567.61694118 17728.58597716 2.27823732 -2351696.27087745 -203642.85611839 7487982.33789827 -81203.45753955 106275.46427015 2.27823732 -1806897.62493007 1518903.13592705 7487982.33789827
0.42000000000000015 -118700.43206735 14995.93625077 4.99058340 -2016697.18296361 -174326.95067104 6419819.52774965 -73330.15223143 94537.60865776 4.99058340 -1549288.02263644 1302752.48471031 6419819.52774965
0.4500000000000002 -101824.17569343 12177.31760700 6.92796895 -1659581.26061321 -143204.69228830 5282014.30822808 -63389.90126499 80611.22897813 6.92796895 -1274762.17232451 1072240.15429493 5282014.30822808
0.4800000000000002 -82918.47718375 9564.57827164 8.21926434 -1314443.88825355 -113292.33697603 4183308.16368611 -51869.03934723 65395.39565736 8.21926434 -1009561.96660552 849342.40714108 4183308.16368611
0.5100000000000002 -63271.47804509 7410.03375302 9.07227058 -1012805.49487932 -87354.07217492 3224084.30457810 -39500.00606579 49979.37629696 9.07227058 -777930.29025131 654392.97665302 3224084.30457810
0.5400000000000003 -44423.34300942 5902.21506356 9.68631987 -780752.83497320 -67646.89418405 2487276.14010316 -27238.55078947 35585.54338040 9.68631987 -599909.20164392 504242.04643642 2487276.14010316
0.5700000000000003 -28029.09913021 5151.11436275 10.18347186 -636729.63386617 -55729.36939026 2031364.83840541 -16177.17816896 23461.95396209 10.18347186 -489642.45689630 410829.22688209 2031364.83840541
0.6000000000000003 -15670.34810662 5183.23828642 10.59825572 -590159.59536149 -52349.36001939 1886036.60466689 -7415.50646891 14745.71235058 10.59825572 -454322.43932290 380289.26440193 1886036.60466689
0.6300000000000003 -8657.76440964 5945.35512768 10.88512110 -640987.38852435 -57415.38265348 2050762.86644511 -1917.96299663 10325.96485132 10.88512110 -493845.33549932 412647.72266193 2050762.86644511
0.6600000000000004 -7860.76612472 7315.63964568 10.96540635 -780126.70774032 -70048.60260718 2496265.03476500 -385.46262993 10731.33943429 10.96540635 -601164.72714410 502101.04331173 2496265.03476500
0.6900000000000004 -13590.27096234 9120.24783698 10.75216572 -990718.99204666 -88704.46535939 3168557.93067909 -3160.78366400 16058.76184726 10.75216572 -763267.64650364 637820.58854934 3168557.93067909
0.7200000000000004 -25540.41038608 11153.88190496 10.18326799 -1250040.65915334 -111349.34262007 3995058.37468679 -10172.81184673 25946.78290984 10.18326799 -962648.10209354 805176.35159891 3995058.37468679
0.7500000000000004 -42787.00452168 13202.37694395 9.22636812 -1531852.27109922 -135673.17655199 4892100.91348303 -20919.49077909 39590.47130879 9.22636812 -1179118.55183531 987247.70550524 4892100.91348303
0.7800000000000005 -63838.66262823 15065.16100978 7.87360003 -1808960.64933702 -159317.75904722 5773125.71421693 -34488.07373662 55793.42875599 7.87360003 -1391783.00983156 1166473.67426009 5773125.71421693
0.8100000000000005 -86740.74819989 16575.14191816 6.13662997 -2055760.76715218 -180099.49307664 6556785.74173678 -49614.57600788 73055.36650680 6.13662997 -1580991.95179332 1326292.80610782 6556785.74173678
0.8400000000000005 -109235.96760716 17613.64036768 4.05236148 -2250536.02095779 -196206.37571570 7174256.90064519 -64786.76889913 89696.21798987 4.05236148 -1730108.14050445 1452630.42294323 7174256.90064519
0.8700000000000006 -128981.46543060 18118.67531717 1.71333191 -2377321.52523338 -206351.74609722 7575124.00717150 -78391.83067047 104015.50703624 1.71333191 -1826932.89052830 1535107.45257824 7575124.00717150
0.9000000000000006 -143809.76419812 18085.87344528 -0.71568463 -2427174.29431813 -209871.34402096 7731351.99428087 -88900.21570849 114477.50322217 -0.71568463 -1864672.85316798 1567869.95210007 7731351.99428087
0.9300000000000006 -152002.47961690 17562.87936084 -2.97948552 -2398747.35470154 -206756.95158441 7639032.80190871 -95063.15300107 119900.81518749 -2.97948552 -1842369.76338555 1549971.27833996 7639032.80190871
0.9600000000000006 -152534.50508474 16638.72593436 -4.76807856 -2298128.66371659 -197625.52496920 7317804.85904795 -96092.82697186 119623.53884884 -4.76807856 -1764764.71099446 1485280.01331191 7317804.85904795
0.9900000000000007 -145237.83802697 15430.74528098 -5.75579531 -2137976.61368624 -183630.66440294 6808062.77536812 -91787.47552680 113609.84478069 -5.75579531 -1641624.24958890 1381931.27352268 6808062.77536812
1.0200000000000007 -130851.82121586 14070.78144972 -5.68332336 -1936053.69327146 -166327.07652648 6166286.27412332 -82576.66513265 102475.75509203 -5.68332336 -1486607.69896031 1251385.69154670 6166286.27412332
1.0500000000000007 -110943.93495472 12692.34158388 -4.42654235 -1713320.46151309 -147504.03144000 5459000.10620342 -69474.36793491 87424.04954110 -4.42654235 -1315801.61756515 1107199.41579799 5459000.10620342
1.0800000000000007 -87713.26508193 11419.54609426 -2.04275993 -1491794.04168370 -129005.21547725 4756004.47039365 -53947.80605813 70097.48302077 -2.04275993 -1146078.14568062 963637.22033583 4756004.47039365
1.1100000000000008 -63710.01082318 10358.22976674 1.24978314 -1292392.51116000 -112552.72871412 4123572.54016788 -37725.40617339 52374.15519169 1.24978314 -993446.30631075 834272.71088114 4123572.54016788
1.1400000000000008 -41516.93740048 9589.19208826 5.10007077 -1132981.77941634 -99591.97254059 3618284.36863788 -22576.32521827 36137.49072168 5.10007077 -871561.25832129 730716.94005089 3618284.36863788
1.1700000000000008 -23440.84458013 9163.69014147 9.05913948 -1026808.18300361 -91170.14026003 3282071.12537972 -10095.47271963 23054.88759908 9.05913948 -790530.05359929 661596.00476009 3282071.12537972
1.2000000000000008 -11254.66196121 9101.34635810 12.65362864 -981450.76159784 -87858.18585924 3138901.56317338 -1522.62406500 14393.87152047 12.65362864 -756115.60793035 631865.36992272 3138901.56317338
1.2300000000000009 -6019.84763135 9390.23086414 15.43747556 -998367.48096882 -89720.82836209 3193346.25254661 2383.22083911 10896.57100278 15.43747556 -769394.62205769 642510.20976067 3193346.25254661
1.260000000000001 -8001.63773322 9989.29317995 17.04604123 -1073046.69899421 -96335.20064020 3431056.27377771 1405.48464504 12721.50924856 17.04604123 -826877.87102830 690639.32374899 3431056.27377771
1.290000000000001 -16681.73549273 10832.66691581 17.25147279 -1195715.27560730 -106853.39856886 3821008.13855639 -4135.91605437 19455.62052337 17.25147279 -921055.14247113 769941.61702940 3821008.13855639
1.320000000000001 -30856.12440548 11835.82099132 15.95181727 -1352509.81836299 -120101.34629776 4319204.31543237 -13449.38552438 30187.76409213 15.95181727 -1041293.34058263 871444.38778908 4319204.31543237
1.350000000000001 -48801.67613213 12903.02933372 13.18447760 -1526974.88193841 -134703.01383519 4873416.29038831 -25384.17658658 43631.81566602 13.18447760 -1174983.70824931 984484.87919105 4873416.29038831
1.380000000000001 -68487.73646448 13935.76116260 9.13042029 -1701734.29115503 -149217.74650546 5428480.18362742 -38574.07166308 58282.21410122 9.13042029 -1308820.73748079 1097794.97662602 5428480.18362742
1.410000000000001 -87806.67627538 14841.30898726 4.08209295 -1860174.60408960 -162277.74433677 5931637.12312751 -51594.30600119 72583.08645435 4.08209295 -1430089.77019894 1200594.38328657 5931637.12312751
