# Level force for level 52
# start: 0.0, 0.0, 238.42573518518518
# center: 0.0, 0.0, 240.74054814814815
# end: 0.0, 0.0, 243.0553611111111
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 12440.55951221 5276.84942019 -2.59801043 -21834.81281322 -15723.32388219 130544.27324387 12528.10000116 -5065.50798452 -2.59801043 -26557.61314605 4321.47526628 130544.27324387
0.06 35502.60243790 15091.31877493 -6.91802583 -62438.73137633 -45223.17143579 373333.08552922 35775.30477641 -14432.95709080 -6.91802583 -76128.46155390 12173.23917588 373333.08552922
0.09 66648.15365688 28345.59558868 -12.66168833 -117269.58594454 -85150.36714194 701204.65977689 67170.72426187 -27083.99854682 -12.66168833 -143132.52147491 22711.71742174 701204.65977689
0.12 102797.22222773 43685.89227039 -19.40987597 -180728.72782887 -131378.15079025 1080669.01953294 103579.20359095 -41798.02225778 -19.40987597 -220692.89032655 34896.12767948 1080669.01953294
0.15 140558.99573495 59630.39739352 -26.63797806 -246688.89105474 -179406.45515414 1475072.23265644 141555.27740276 -57225.16067915 -26.63797806 -301294.90873633 47575.86668007 1475072.23265644
0.18 176478.68513658 74705.37713497 -33.75473539 -309055.63857996 -224790.08045079 1847963.41558096 177613.95375820 -71964.59623172 -33.75473539 -377485.92803405 59584.74757360 1847963.41558096
0.21 207304.32555864 87575.99565363 -40.15826175 -362307.39697038 -263541.30022118 2166330.73024864 208511.87476766 -84660.71397597 -40.15826175 -442541.85778092 69838.17676269 2166330.73024864
0.24 230269.76225480 97160.60044076 -45.29341630 -401967.80538928 -292467.81867025 2403426.83632397 231528.22982840 -94122.39095677 -45.29341630 -491040.13887000 77428.18314887 2403426.83632397
0.27 243371.37362011 102719.09710153 -48.70983927 -424972.11180969 -309417.76073648 2540951.31409318 244722.91875131 -99456.17851561 -48.70983927 -519292.05891212 81709.26523948 2540951.31409318
0.30000000000000004 245597.54879629 103908.27648039 -50.07380191 -429896.97052043 -313416.41765752 2570415.11664625 247137.93911735 -100189.44527596 -50.07380191 -525601.93732738 82364.18880572 2570415.11664625
0.33000000000000007 237065.72692231 100799.60111214 -49.17363833 -417035.80165842 -304689.41821624 2493577.94566417 238906.86458098 -96354.70160640 -49.17363833 -510336.79712672 79440.88957375 2493577.94566417
0.3600000000000001 219028.49413935 93858.20529075 -45.93624185 -388313.86761563 -284579.39165260 2321931.78047583 221244.30691010 -88508.76004792 -45.93624185 -475807.38664328 73351.35139629 2321931.78047583
0.3900000000000001 193731.33085893 83885.84153344 -40.37676635 -347051.38062419 -255374.12354543 2075292.61870306 196304.98517248 -77672.49038481 -40.37676635 -425979.15915806 64825.61016097 2075292.61870306
0.42000000000000015 164139.48432506 71933.52681966 -32.73447703 -297603.47902687 -220061.18276016 1779645.51494191 166928.82703556 -65199.45781787 -32.73447703 -366044.19273025 54830.68351897 1779645.51494191
0.4500000000000002 133569.03026545 59193.39041777 -23.44479868 -244909.88275125 -182041.46274524 1464472.88979848 136303.61482304 -52591.51929138 -23.44479868 -301900.19163729 44454.68610874 1464472.88979848
0.4800000000000002 105285.24393676 46880.86649570 -13.15459118 -194005.51853331 -144818.80366911 1159841.18603406 107597.68855358 -41298.13133955 -13.15459118 -239584.97586027 34780.25962477 1159841.18603406
0.5100000000000002 82128.87863896 36119.31497416 -2.67992852 -149541.09637609 -111691.64338885 893545.27624594 83614.09956689 -32533.67446681 -2.67992852 -184719.44175573 26763.60487148 893545.27624594
0.5400000000000003 66221.89567388 27838.41348746 7.07316009 -115361.41762723 -85469.93038501 688592.06716352 66510.68244848 -27141.22053957 7.07316009 -142009.20805429 21136.47332872 688592.06716352
0.5700000000000003 58783.81630462 22695.60843578 15.20925074 -94180.37763342 -68240.72768104 561255.82366707 57614.65376111 -25518.21650493 15.20925074 -114849.06497567 18342.10238293 561255.82366707
0.6000000000000003 60067.54458013 21027.20591902 20.94756430 -87379.29622812 -61203.56642745 519865.16541619 57342.64799657 -27605.68820709 20.94756430 -105063.94975186 18509.03604456 519865.16541619
0.6300000000000003 69405.23920644 22831.93234018 23.72023934 -94940.72138302 -64591.00965524 564397.05710492 65221.52947808 -32932.30110742 23.72023934 -112805.96883158 21460.48696977 564397.05710492
0.6600000000000004 85344.57787323 27786.88004255 23.24671589 -115515.97046038 -77680.75491623 686868.81510267 79996.02105777 -40699.43844556 23.24671589 -136610.71461683 26753.53747892 686868.81510267
0.6900000000000004 105850.40022943 35292.09319575 19.59548044 -146611.76021068 -98895.70775177 872444.41857261 99802.81421452 -49892.25737256 19.59548044 -173599.99542818 33740.34426515 872444.41857261
0.7200000000000004 128548.05004398 44538.43487478 13.19674024 -184872.39147024 -125978.50501045 1101113.24819061 122390.62721779 -59403.76857101 13.19674024 -219804.77683941 41644.26648614 1101113.24819061
0.7500000000000004 150985.63791571 54591.19591114 4.81665316 -226426.94870022 -156219.86818536 1349758.82232898 145364.77325383 -68161.16361013 4.81665316 -270572.15901924 49643.90271937 1349758.82232898
0.7800000000000005 170891.96289181 64481.32003091 -4.51298740 -267267.57433804 -186717.24935234 1594414.82448724 166434.04446479 -75243.68715736 -4.51298740 -321015.74738724 56957.68102417 1594414.82448724
0.8100000000000005 186405.84003702 73295.91145695 -13.59962364 -303624.22696196 -214640.17538540 1812503.06102417 183636.86956741 -79980.79751849 -13.59962364 -366468.27334741 62921.22628724 1812503.06102417
0.8400000000000005 196252.36549516 80260.09338961 -21.22443219 -332303.09356468 -237480.68286274 1984858.13500040 195523.83475999 -82018.92217106 -21.22443219 -402897.97212191 67049.56961580 1984858.13500040
0.8700000000000006 199845.51693343 84803.34721746 -26.29470158 -350959.84892351 -253269.88952484 2097366.98330655 201277.14209814 -81347.09832858 -26.29470158 -427254.94545140 69077.23274463 2097366.98330655
0.9000000000000006 197305.17055147 86604.68174226 -27.98829843 -358284.97522968 -260744.51526869 2142087.40283284 200754.58180257 -78277.06631766 -27.98829843 -437719.95048585 68971.52067847 2142087.40283284
0.9300000000000006 189389.91309592 85613.27991725 -25.86566124 -354086.52491894 -259449.60658049 2117756.76447045 194456.62262757 -73381.16104935 -25.86566124 -433835.55908621 66918.40670772 2117756.76447045
0.9600000000000006 177359.50393561 82042.93902189 -19.92762522 -339264.87769339 -249767.50533030 2029657.66645438 183425.22647160 -67398.98940990 -19.92762522 -416508.79237452 63284.19889632 2029657.66645438
0.9900000000000007 162791.78373526 76341.94521726 -10.60452559 -315684.72930358 -232868.02813111 1888867.94128598 169093.08135275 -61129.26704856 -10.60452559 -387885.37462065 58560.25099455 1888867.94128598
1.0200000000000007 147383.01149193 69141.30869796 1.29694937 -285959.29000074 -210581.86378441 1710982.05992823 153105.81509809 -55325.23861720 1.29694937 -351107.61697967 53299.88922595 1710982.05992823
1.0500000000000007 132758.43407984 61187.35705200 14.70257146 -253170.49451353 -185208.40372223 1514443.63356356 137140.38409191 -50608.39390321 14.70257146 -309980.69167159 48056.45526214 1514443.63356356
1.0800000000000007 120314.19300733 53265.69319611 28.40205673 -220554.97701057 -159277.36959336 1318665.86999038 122739.51461204 -47410.44888489 28.40205673 -268582.02799764 43329.81173960 1318665.86999038
1.1100000000000008 111103.26575096 46124.38576714 41.19101781 -191188.17374891 -135290.35720930 1142134.30779118 111176.73857849 -45947.00667047 41.19101781 -230855.18315237 39525.72512868 1142134.30779118
1.1400000000000008 105770.08902672 40404.05947185 52.01015432 -167697.93391389 -115471.23112017 1000681.12761738 103360.73163751 -46220.76275749 52.01015432 -200230.83681852 36929.85570445 1000681.12761738
1.1700000000000008 104532.02569309 36581.42001281 60.06773382 -152034.45182204 -101552.88774336 906094.00255850 99782.27437524 -48048.33406226 60.06773382 -179313.32742975 35695.85628494 906094.00255850
1.2000000000000008 107202.20609173 34931.29056441 64.91587688 -145316.16862387 -94622.34529285 865179.24568196 100503.55931931 -51103.25445193 64.91587688 -169662.15025834 35845.94624164 865179.24568196
1.2300000000000009 113245.12457091 35509.72169776 66.49151059 -147762.04153965 -95038.37107606 879345.04656556 105185.56053094 -54967.23050987 66.49151059 -171685.81823546 37281.26491385 879345.04656556
1.260000000000001 121856.80631335 38158.89565642 65.09750907 -158713.01284265 -102426.34898648 944717.59009086 113148.18795915 -59183.36019666 65.09750907 -184653.41358411 39800.68170307 944717.59009086
1.290000000000001 132059.43717053 42531.88868563 61.36016878 -176735.92084676 -115747.01138490 1052751.58111963 123454.71044925 -63305.53663668 61.36016878 -206816.66476233 43125.67145766 1052751.58111963
1.320000000000001 142802.44281140 48134.18524677 56.14795245 -199794.49078920 -133427.87439145 1191253.66591226 135012.58447683 -66940.56688706 56.14795245 -235623.79406225 46928.28449925 1191253.66591226
1.350000000000001 153061.43951998 54377.21742566 50.43530073 -225468.81643382 -153541.49293376 1345697.34583353 146681.28100650 -69780.28263901 50.43530073 -268000.75989343 50860.29819949 1345697.34583353
1.380000000000001 161927.90629830 60638.20961468 45.17924773 -251201.00130629 -174010.27436946 1500701.05294230 157378.00982442 -71622.63138931 45.17924773 -300669.77646731 54582.08646175 1500701.05294230
1.410000000000001 168683.25358242 66320.66226264 41.19782349 -274542.73957518 -192816.47446036 1641519.69431295 166172.86249944 -72381.28246204 41.19782349 -330472.86949455 57789.19626374 1641519.69431295
1.440000000000001 172852.18458701 70909.77747580 39.08454430 -293382.20128129 -208196.71255254 1755412.99119218 172365.73636995 -72084.16735881 39.08454430 -354669.85127208 60235.23673879 1755412.99119218
1.470000000000001 174232.03447017 74017.93630230 39.16264466 -306129.89270145 -218802.55646791 1832769.24998824 175539.23776258 -70862.06838499 39.16264466 -371183.29447252 61749.75163370 1832769.24998824
1.500000000000001 172895.96215590 75416.17995962 41.48495775 -311847.62414519 -223813.03350539 1867888.22530833 175583.19954084 -68928.61501958 41.48495775 -378769.28343957 62249.85602038 1867888.22530833
1.5300000000000011 169170.89753552 75049.39157281 45.87082750 -310310.58507839 -222989.85971357 1859360.83005901 172689.82253184 -66553.95512172 45.87082750 -377100.36092220 61745.07704359 1859360.83005901
1.5600000000000012 163592.06229898 73034.11760323 51.97660775 -301998.66105104 -216672.84397767 1810023.25116583 167319.97641512 -64034.13678468 51.97660775 -366756.13841403 60334.46386286 1810023.25116583
1.5900000000000012 156839.79859549 69639.88369685 59.35462779 -288020.11264261 -205718.39610078 1726503.49227548 160145.31914989 -61659.65114372 59.35462779 -349125.84766538 58196.10187002 1726503.49227548
1.6200000000000012 149664.82657148 65256.59118150 67.52183191 -269977.58112131 -191390.51043002 1618418.89223743 151972.39191536 -59685.63563225 67.52183191 -326236.50615904 55569.45059940 1618418.89223743
1.6500000000000012 142810.23329747 60351.45032466 76.03686303 -249792.32348542 -175217.09339405 1497314.97710772 143657.00416648 -58307.16460847 76.03686303 -300527.04074361 52732.65090615 1497314.97710772
1.6800000000000013 136938.35112251 55420.28895105 84.51955193 -229503.79756822 -158828.36793745 1375461.56913935 136018.09881583 -57641.97455063 84.51955193 -274592.30758192 49975.07555519 1375461.56913935
1.7100000000000013 132570.10143367 50938.24650524 92.65771235 -211066.69420103 -143793.98150637 1264631.31418498 129759.99723194 -57722.43818072 92.65771235 -250924.39016914 47568.99133521 1264631.31418498
1.7400000000000013 130042.64577401 47314.75221176 100.21002110 -196165.59854061 -131474.87118581 1174981.31801405 125410.61880934 -58497.45453115 100.21002110 -231676.79793470 45743.25199247 1174981.31801405
1.7700000000000014 129488.79680860 44856.96928843 106.99694905 -186064.33070128 -122903.41308119 1114144.31286295 123281.07347837 -59843.73914372 106.99694905 -218473.18679649 44661.51315513 1114144.31286295
1.8000000000000014 130839.45103424 43744.99439526 112.89426780 -181503.47158822 -118701.31570290 1086609.14997746 123449.84525290 -61585.08089318 112.89426780 -212276.84083821 44407.83029964 1086609.14997746
1.8300000000000014 133846.73010883 44020.48634559 117.83186097 -182653.59540163 -119040.91877248 1093436.28619938 125771.11490569 -63516.74609350 117.83186097 -213330.23681929 44980.95501390 1093436.28619938
1.8600000000000014 138124.35006772 45589.32992885 121.79481050 -189126.00489485 -123650.71502259 1132318.79401869 129905.18892231 -65432.14023743 121.79481050 -221166.53965091 46298.02146883 1132318.79401869
1.8900000000000015 143198.28294232 48237.19314026 124.83541595 -200036.97821507 -131862.52112694 1197965.70131739 135365.32329767 -67147.63054790 124.83541595 -234688.38665715 48206.62091073 1197965.70131739
1.9200000000000015 148561.50916399 51655.85597253 127.07702224 -214116.59311685 -142693.59351575 1282754.33848745 141575.05659934 -68522.64450699 127.07702224 -252302.90256435 50503.68735062 1282754.33848745
1.9500000000000015 153725.72642901 55477.40056632 128.72376824 -229849.64206528 -154954.86297706 1377576.23604145 147928.94974383 -69472.05745773 128.72376824 -272097.87494657 52958.60616874 1377576.23604145
1.9800000000000015 158264.56742828 59312.50608151 130.05989144 -245633.53126380 -167374.18259525 1472786.55389182 153850.22410949 -69969.67359069 130.05989144 -292040.55515209 55337.71613478 1472786.55389182
2.0100000000000016 161844.72865933 62789.04639348 131.43990997 -259937.27830217 -178722.68221328 1559161.60655836 158840.06562338 -70042.94464524 131.43990997 -310179.43271550 57427.39162578 1559161.60655836
2.0400000000000014 164243.82664069 65587.28794652 133.26690985 -271446.34343393 -187932.17686730 1628772.52024180 162515.13965228 -69760.70751904 133.26690985 -324829.66683644 59053.43350441 1628772.52024180
2.070000000000001 165356.07824283 67468.49341703 135.96035397 -279180.03082010 -194192.54119564 1675694.68645978 164631.83344754 -69216.97502430 135.96035397 -334724.95570005 60095.23022948 1675694.68645978
2.100000000000001 165188.02011668 68294.34572541 139.91527106 -282571.23539528 -197020.17221262 1696491.27080677 165096.96417441 -68514.17421615 139.91527106 -339122.33651835 60493.73691417 1696491.27080677
2.130000000000001 163847.66742466 68035.82168635 145.45851183 -281502.45153034 -196291.35951734 1690432.97411579 163966.38759559 -67749.20583956 145.45851183 -337851.24380078 60253.34099470 1690432.97411579
2.1600000000000006 161529.14195656 66770.89445229 152.80701697 -276296.22882220 -192238.46302798 1659443.26883142 161432.50388983 -67004.19938362 152.80701697 -331304.05782841 59437.81620449 1659443.26883142
2.1900000000000004 158495.11713983 64671.90840478 162.03240661 -267662.99344479 -185410.28502396 1607785.73964104 157802.91709982 -66343.02712924 162.03240661 -320371.18757967 58161.44789533 1607785.73964104
2.22 155057.03932929 61984.29083746 173.04354415 -256613.19575386 -176602.25419260 1541535.44839894 153471.39635866 -65812.37160224 173.04354415 -306329.58237193 56576.27934708 1541535.44839894
2.25 151553.12002270 58998.96321008 185.58026911 -244343.96979750 -166764.84994358 1467896.17475560 148882.80584686 -65445.67190921 185.58026911 -290697.83424452 54856.72172719 1467896.17475560
2.28 148323.84988782 56021.62200047 199.23264664 -232112.75681835 -156900.90624442 1394438.53653931 144494.06887698 -65267.53125777 199.23264664 -275074.19912590 53182.80956642 1394438.53653931
2.3099999999999996 145685.22801120 53342.00556550 213.47617129 -221111.01900006 -147962.97211080 1328338.59274924 140733.50650288 -65296.51878797 213.47617129 -260974.72187408 51723.47998595 1328338.59274924
