# Level force for level 51
# start: 0.0, 0.0, 233.79610925925925
# center: 0.0, 0.0, 236.1109222222222
# end: 0.0, 0.0, 238.42573518518518
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 5245.63423565 1928.33407458 -0.47177547 -7295.64654822 -11998.24214940 14242.41681329 5072.76164019 -2345.68543912 -0.47177547 -13642.83953354 -3325.23723877 14242.41681329
0.06 14933.58768820 5513.75936620 -1.33470701 -20868.33203769 -34473.04825278 40730.99754668 14458.45775944 -6660.82448410 -1.33470701 -39132.26528361 -9619.98709181 40730.99754668
0.09 28030.02153906 10355.26170086 -2.52042857 -39199.57767837 -64891.46435401 76494.15050567 27142.49407671 -12497.94253744 -2.52042857 -73603.48168187 -18166.90728982 76494.15050567
0.12 43306.24282129 15958.65027304 -3.96311242 -60418.11749250 -100141.06863623 117873.33250988 41906.60779330 -19337.66814000 -3.96311242 -113532.48929342 -28088.36812248 117873.33250988
0.15 59391.81136239 21783.15505556 -5.61088742 -82475.85451859 -136818.40331326 160871.74623970 57399.36921672 -26593.33590587 -5.61088742 -155064.45678817 -38425.98475967 160871.74623970
0.18 74832.32371042 27290.89356401 -7.43930001 -103335.01242263 -171534.98285650 201526.12585341 72212.01945133 -33616.86764383 -7.43930001 -194362.43760659 -48224.66157052 201526.12585341
0.21 88176.66234643 31994.40980565 -9.45493390 -121147.87601237 -201213.55239203 236260.93323476 84973.78002119 -39726.85175393 -9.45493390 -227943.95201773 -56614.98270835 236260.93323476
0.24 98106.67733626 35498.26076839 -11.67437419 -134414.09116207 -223351.43363949 262191.41391936 94472.95773380 -44270.83591449 -11.67437419 -252978.42866195 -62888.19796650 262191.41391936
0.27 103599.84166519 37531.35005663 -14.12038283 -142103.59400218 -236228.62870833 277350.97923324 99794.82270344 -46717.47843918 -14.12038283 -267521.28021998 -66556.45032014 277350.97923324
0.30000000000000004 104091.96377361 37967.34782564 -16.76523679 -143734.79833538 -239042.63145833 280826.02590029 100451.10256252 -46757.16434017 -16.76523679 -270664.51629230 -67392.81510143 280826.02590029
0.33000000000000007 99598.56092092 36831.59960099 -19.52601098 -139402.08116058 -231953.93979514 272793.44846899 96470.69166342 -44382.94398380 -19.52601098 -262588.36065225 -65444.04685191 272793.44846899
0.3600000000000001 90754.77472827 34293.81349714 -22.27455062 -129749.17213612 -216037.37481746 254462.57159173 88422.70471199 -39923.92855884 -22.27455062 -244508.01219395 -61014.97325238 254462.57159173
0.3900000000000001 78750.39342147 30647.38037828 -24.73961762 -115890.40216393 -193148.32267331 227926.69022574 77355.90770051 -34013.96671835 -24.73961762 -218523.37798166 -54629.59949255 227926.69022574
0.42000000000000015 65169.91466727 26277.58312398 -26.66819222 -99289.68547719 -165711.82053308 195946.74560777 64663.14581074 -27501.03137041 -26.66819222 -187384.36192451 -46967.54211891 195946.74560777
0.4500000000000002 51759.78484464 21621.67289419 -27.75844058 -81607.82449576 -136470.98977357 161675.11078628 51888.52638048 -21310.86333232 -27.75844058 -154205.00840297 -38794.11620530 161675.11078628
0.4800000000000002 40175.17791719 17125.42391290 -27.75204108 -64536.89658784 -108213.93300582 128352.91509489 40517.64412013 -16298.63736112 -27.75204108 -122153.28306128 -30884.32863328 128352.91509489
0.5100000000000002 31753.25982243 13200.53409008 -26.51914696 -49638.21445879 -83510.14662424 99006.31945634 31787.13251560 -13118.75817484 -26.51914696 -94150.10902568 -23951.07292608 99006.31945634
0.5400000000000003 27351.58953434 10187.17514615 -24.13259460 -38200.22040570 -64480.51821351 76171.97717633 26543.91506294 -12137.07380898 -24.13259460 -72606.24657489 -18582.97679150 76171.97717633
0.5700000000000003 27270.94615351 8325.10311673 -20.90311462 -31129.44272392 -52620.67071291 61678.30499031 25170.20782244 -13396.73408661 -20.90311462 -59220.27313633 -15196.59304704 61678.30499031
0.6000000000000003 31261.96530137 7735.87522067 -17.35924126 -28883.43043184 -48691.28882914 56502.35950092 27575.63748477 -16635.45783087 -17.35924126 -54853.61003808 -14006.27099351 56502.35950092
0.6300000000000003 38600.40330176 8416.98593215 -14.16397706 -31449.46098149 -52682.04102092 60714.60363707 33246.31476098 -21342.89910143 -14.16397706 -59489.95557732 -15013.70132797 60714.60363707
0.6600000000000004 48210.31299725 10248.07468812 -12.01158041 -38368.23421776 -63848.75860094 73515.44699153 41336.32234956 -26843.35613740 -12.01158041 -72278.32877460 -18017.45157953 73515.44699153
0.6900000000000004 58813.59128414 13007.44411353 -11.52207950 -48797.42991926 -80816.46745712 93347.12189846 50785.14116153 -32389.83728437 -11.52207950 -91650.86577086 -22640.87857009 93347.12189846
0.7200000000000004 69088.51451210 16397.26246313 -13.15289391 -61607.05421842 -101735.32959518 118071.49756092 60447.57259419 -37258.34163304 -13.15289391 -115500.50724978 -28374.97563623 118071.49756092
0.7500000000000004 77824.23487724 20074.38739804 -17.13943644 -75496.80639496 -124472.16536260 145190.90484070 69224.77967967 -40835.30876503 -17.13943644 -141399.41595667 -34630.80843707 145190.90484070
0.7800000000000005 84059.11201531 23683.94088096 -23.42928784 -89123.18366167 -146819.27188053 172091.05884527 76185.84332869 -42691.69292440 -23.42928784 -166836.51028370 -40797.29522750 172091.05884527
0.8100000000000005 87189.70949281 26892.55217749 -31.66804137 -101225.45293375 -166700.96723177 196282.90832748 80668.34084017 -42636.52882393 -31.66804137 -189452.58855808 -46298.18016181 196282.90832748
0.8400000000000005 87035.84263703 29418.32288493 -41.23435845 -110739.18118646 -182359.37154963 215623.98837070 82345.53013800 -40741.73893186 -41.23435845 -207251.97419565 -50643.12227566 215623.98837070
0.8700000000000006 83849.54687588 31055.05302088 -51.30960797 -116887.52425527 -192503.67288660 228501.33136886 81249.82177653 -37331.34461418 -51.30960797 -218772.61353843 -53468.69146442 228501.33136886
