# Level force for level 13
# start: 0.0, 0.0, 57.87032407407407
# center: 0.0, 0.0, 60.18513703703704
# end: 0.0, 0.0, 62.49995
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 14676.64036213 -13017.89694371 -0.36824490 -14553.74757949 -26642.95146065 20997.60459816 1172.90871941 -19582.99513078 -0.36824490 -29130.46525378 -8548.35804351 20997.60459816
0.06 41903.38116887 -37228.89563747 -1.00872226 -41619.12183777 -76183.58694429 60017.19292293 3305.36041781 -55954.96954049 -1.00872226 -83299.09422194 -24440.76766491 60017.19292293
0.09 78728.12176688 -69928.70938300 -1.88894169 -78161.74882558 -143106.39883170 112684.04670490 6222.12416710 -105116.25337578 -1.88894169 -156460.20766905 -45922.80242112 112684.04670490
0.12 121558.40587351 -107785.19053815 -2.89069448 -120438.64937605 -220620.00220779 173605.57224884 9739.13396237 -162170.41224440 -2.89069448 -241164.88531727 -70838.91393576 173605.57224884
0.15 166395.99283658 -147148.28673576 -3.78885943 -164357.64029709 -301274.26896792 236889.48975470 13610.18350618 -221709.28628785 -3.78885943 -329251.48057813 -96814.67659034 236889.48975470
0.18 209090.72682347 -184380.08162738 -4.26857616 -205859.79490485 -377617.71377807 296694.31780112 17473.06478565 -278225.87685454 -4.26857616 -412580.90305953 -121451.18915774 296694.31780112
0.21 245642.76841732 -216174.77753215 -3.99770746 -241283.88418006 -442842.59426196 347753.20273173 20837.01618284 -326554.31841180 -3.99770746 -483750.47209563 -142523.53070613 347753.20273173
0.24 272564.27483519 -239842.70375323 -2.75063698 -267679.01742664 -491371.17693738 385822.24373257 23137.64480313 -362326.44928718 -2.75063698 -536729.53969577 -158174.24288831 385822.24373257
0.27 287273.71450223 -253534.88757315 -0.50987793 -283039.43917099 -519336.45292510 408019.31772438 23856.95331083 -382409.42985152 -0.50987793 -567365.43436175 -167087.22079966 408019.31772438
0.30000000000000004 288454.41638856 -256388.51305320 2.46850710 -286444.03615826 -524909.98543264 413021.01514823 22674.01769331 -385262.13008982 2.46850710 -573713.93060991 -168620.88981400 413021.01514823
0.33000000000000007 276293.61886785 -248578.72015396 5.73171330 -278092.84054323 -508437.92936940 401115.87828024 19597.39282048 -371140.79017957 5.73171330 -556161.24101710 -162878.57432200 401115.87828024
0.3600000000000001 252523.37600711 -231271.06908649 8.78857378 -259242.23273918 -472360.97087405 374112.41452434 15027.65033943 -342094.33282607 8.78857378 -517321.58641272 -150697.70493308 374112.41452434
0.3900000000000001 220222.78432830 -206479.27978944 11.23997793 -232049.75729794 -420918.91311850 335108.96451777 9718.12525670 -301723.92308395 11.23997793 -461718.57475383 -133550.66083769 335108.96451777
0.42000000000000015 183408.82257781 -176842.64050810 12.93287416 -199344.15064408 -359673.03063558 288173.34549863 4642.99186800 -254736.25248042 12.93287416 -395284.83968264 -113369.63826204 288173.34549863
