# Level force for level 31
# start: 0.0, 0.0, 141.20359074074074
# center: 0.0, 0.0, 143.5184037037037
# end: 0.0, 0.0, 145.83321666666666
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 9970.60131815 -27406.69470461 -1.07904867 -39789.86583115 -46530.58965807 418402.26465511 -12329.17987097 -26429.73948011 -1.07904867 -61037.77943154 -4766.41152812 418402.26465511
0.06 28456.87299633 -78375.51003719 -3.03518504 -113786.61370968 -133081.91536587 1196516.78332061 -35297.80675918 -75541.90249332 -3.03518504 -174562.41097088 -13643.83864613 1196516.78332061
0.09 53495.64236534 -147204.19369698 -5.73752202 -213712.07346350 -249968.43764341 2247303.96571980 -66261.95210177 -141916.21506270 -5.73752202 -327871.63370774 -25637.12097279 2247303.96571980
0.12 82708.96608462 -226862.24261085 -8.99349311 -329361.42471584 -385248.56578621 3463466.65434627 -101931.75936196 -218899.90092868 -8.99349311 -505305.57018765 -39518.17643199 3463466.65434627
0.15 113425.99281715 -309655.32320590 -12.59575596 -449565.67521851 -525854.83022101 4727561.31356141 -138755.09018558 -299163.66755323 -12.59575596 -689726.45390469 -53944.57883326 4727561.31356141
0.18 142817.21828925 -387932.08683331 -16.35600586 -563215.81768307 -658796.09794089 5922760.74960507 -173322.38571716 -375296.43276222 -16.35600586 -864092.91222846 -67585.46431802 5922760.74960507
0.21 168080.33499606 -454763.39222656 -20.11216332 -660248.34557185 -772311.63766246 6943210.72023189 -202715.53381898 -440417.02313862 -20.11216332 -1012972.87860147 -79240.71375936 6943210.72023189
0.24 186697.61639377 -504535.31476318 -23.69991217 -732507.60693493 -856876.71643742 7703093.86580269 -224745.19183373 -488775.49300054 -23.69991217 -1123864.43296818 -87942.24069934 7703093.86580269
0.27 196746.18569766 -533407.27723156 -26.92113411 -774413.82969900 -905977.27401844 8143663.40817024 -238055.34078529 -516296.46494409 -26.92113411 -1188215.94448414 -93029.40363453 8143663.40817024
0.30000000000000004 197201.40446982 -539598.23602964 -29.50391389 -783381.25730053 -916591.82674358 8237659.70577887 -242111.12145273 -520996.02217298 -29.50391389 -1202062.49556219 -94194.09697890 8237659.70577887
0.33000000000000007 188155.57522505 -523478.22807104 -31.13056617 -759952.22510723 -889343.53347547 7990753.52891378 -237108.92171286 -503201.08803224 -31.13056617 -1166228.21507604 -91493.47157378 7990753.52891378
0.3600000000000001 170877.78694719 -487459.62034867 -31.50389963 -707638.63847020 -828314.17275231 7439902.52355517 -223857.16119866 -465514.84500767 -31.50389963 -1086082.64839798 -85330.48861419 7439902.52355517
0.3900000000000001 147674.27250176 -435701.02859754 -30.38453058 -632489.80592839 -740543.31318672 6648804.34943608 -203665.67239849 -412508.63138406 -30.38453058 -970881.02932001 -76405.36771335 6648804.34943608
0.42000000000000015 121568.08817536 -373655.68936617 -27.70868169 -542434.31014418 -635265.38472573 5700962.50018310 -178252.85225507 -350176.09130444 -27.70868169 -832759.44044384 -65641.48234145 5700962.50018310
0.4500000000000002 95852.28963548 -307511.14643406 -23.59033880 -446464.01172224 -522964.05845979 4691062.27743539 -149665.41294046 -285221.02092748 -23.59033880 -685489.16229830 -54093.70180921 4691062.27743539
0.4800000000000002 73614.67746788 -243578.57364698 -18.33067839 -353745.22986233 -414340.83769157 3715594.96698225 -120182.62354513 -224289.49880993 -18.33067839 -543118.86690227 -42847.56520618 3715594.96698225
0.5100000000000002 57324.38151283 -187693.69702307 -12.38364333 -272747.61451422 -319301.78749693 2863679.32185260 -92185.02705594 -173253.94484603 -12.38364333 -418642.14695952 -32918.77140860 2863679.32185260
0.5400000000000003 48547.97872084 -144688.24521973 -6.29431493 -210476.70098410 -246061.55508299 2208987.54778587 -67981.43438644 -136638.64431926 -6.29431493 -322821.29673612 -25162.29164086 2208987.54778587
0.5700000000000003 47823.97190516 -117980.93246159 -0.63840511 -171881.30003024 -200447.53182408 1803519.62245938 -49608.46255689 -117241.77223171 -0.63840511 -263276.24183545 -20199.37621437 1803519.62245938
0.6000000000000003 54687.77525036 -109321.85661621 4.05189143 -159484.71234305 -185462.68974671 1673735.30381762 -38632.12941769 -115972.32287276 4.05189143 -243914.64717035 -18369.20398364 1673735.30381762
0.6300000000000003 67815.29189362 -118706.57564004 7.33021791 -173262.54765169 -201135.00639815 1819279.82806199 -35985.57184038 -131890.87737263 7.33021791 -264739.04932830 -19708.80458796 1819279.82806199
0.6600000000000004 85247.42707134 -144457.94671484 8.88012026 -210764.16186716 -244651.84090541 2214270.16160481 -41868.15995750 -162426.22747919 8.88012026 -322027.74382136 -23962.20764661 2214270.16160481
0.6900000000000004 104658.03059099 -183458.34956572 8.52571788 -267451.76988601 -310749.53516776 2810870.97561001 -55720.23990670 -203729.04617973 8.52571788 -408850.06369443 -30616.14344095 2810870.97561001
0.7200000000000004 123640.20304881 -231502.18724796 6.25385524 -337213.79501451 -392308.29635658 3544704.51601843 -76269.94045946 -251123.59246564 6.25385524 -515850.01783389 -38957.69550507 3544704.51601843
0.7500000000000004 139988.47157669 -283730.54726456 2.22181526 -412996.85956800 -481087.27560424 4341511.32233034 -101640.99646072 -299614.59154036 2.22181526 -632212.95493160 -48147.19491304 4341511.32233034
0.7800000000000005 151953.60093114 -335105.55923574 -3.24322716 -487494.72335658 -568528.09843963 5124411.61788426 -129507.99170478 -344402.83499303 -3.24322716 -746720.89837985 -57299.24902366 5124411.61788426
0.8100000000000005 158441.81372548 -380881.22643783 -9.66229917 -553831.22666031 -646553.70639796 5821102.35292714 -157288.41713206 -381358.97894962 -9.66229917 -848800.32619967 -65564.69419092 5821102.35292714
0.8400000000000005 159128.05433900 -417029.72927968 -16.44845698 -606177.54288996 -708293.22095780 6370356.69369865 -182364.02322993 -407405.07583018 -16.44845698 -929471.19078822 -72206.68842723 6370356.69369865
0.8700000000000006 154460.06192388 -440587.01214459 -22.96428987 -640251.32029455 -748671.85460604 6727269.15445222 -202322.30678129 -420761.82119903 -22.96428987 -982116.99551936 -76664.89503152 6727269.15445222
0.9000000000000006 145547.35879333 -449888.89273645 -28.61224003 -653656.12763175 -764816.50262508 6866807.44568513 -215201.96244789 -421037.01122101 -28.61224003 -1003011.61578212 -78602.25495703 6866807.44568513
0.9300000000000006 133954.37629493 -444678.42597186 -32.90605676 -646034.14212589 -756244.48428086 6785389.77227462 -219715.08260430 -409155.17829982 -32.90605676 -991560.72584518 -77930.48029467 6785389.77227462
0.9600000000000006 121435.70165113 -426077.33184957 -35.54392776 -619022.00175683 -724821.53799663 6500389.74632940 -215414.16254505 -387150.17877636 -35.54392776 -950240.87981341 -74811.56952156 6500389.74632940
0.9900000000000007 109668.55084979 -396426.83805268 -36.42431706 -576018.73193638 -674497.98624193 6047668.14547633 -202768.72944260 -357863.48142018 -36.42431706 -884248.85141104 -69635.34852565 6047668.14547633
1.0200000000000007 100027.80823074 -359016.69043795 -35.65321316 -521792.74068018 -610852.69231627 5477422.82857462 -183132.79486065 -324593.47787501 -35.65321316 -800901.26635177 -62974.89573402 5477422.82857462
1.0500000000000007 93438.82805237 -317732.13108252 -33.51630182 -461971.16221338 -540495.13686407 4848812.75970942 -158599.31554734 -290741.77343126 -33.51630182 -708850.71798864 -55524.83496122 4848812.75970942
1.0800000000000007 90319.94694616 -276656.65765510 -30.43362642 -402465.86713977 -470389.34190572 4223927.47885320 -131759.95172629 -259491.64565037 -30.43362642 -617201.83731007 -48029.14960876 4223927.47885320
1.1100000000000008 90607.54636176 -239671.86253178 -26.91419877 -348895.72281188 -407170.24313356 3661724.91456766 -105404.38879676 -233542.80971491 -26.91419877 -534619.37154437 -41206.30848986 3661724.91456766
