# Level force for level 5
# start: 0.0, 0.0, 20.833316666666665
# center: 0.0, 0.0, 23.14812962962963
# end: 0.0, 0.0, 25.46294259259259
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 4586.05730998 -11896.61874903 -0.07315269 -74568.01524877 74137.22102009 608008.87455521 -5169.34756783 -11655.01201343 -0.07315269 -304.61752039 105150.48096366 608008.87455521
0.06 13044.80511298 -34019.39417922 -0.20131086 -213244.36489448 212005.49350866 1738733.23262333 -14831.27416134 -33279.41447063 -0.20131086 -876.01435793 300697.05857548 1738733.23262333
0.09 24515.50543246 -63886.01103489 -0.34948318 -400520.25134194 398187.76922472 3265641.37459126 -27839.15149022 -62509.31176124 -0.34948318 -1649.31392208 564771.85753077 3265641.37459126
0.12 37984.88542205 -98432.80164984 -0.48520462 -617279.48629894 613681.77387997 5032738.69343261 -42743.13147327 -96461.87160231 -0.48520462 -2543.96684821 870421.05445045 5032738.69343261
0.15 52278.84744636 -134313.17850933 -0.56984990 -842596.29314486 837681.90905659 6869313.86952922 -58007.03178472 -131940.48686861 -0.56984990 -3474.99431417 1188136.11105659 6869313.86952922
0.18 66057.89413012 -168214.65687959 -0.52674174 -1055647.17571866 1049475.68066994 8605628.56958920 -72235.73968421 -165655.70946484 -0.52674174 -4363.90599901 1488546.64698318 8605628.56958920
0.21 77871.39765606 -197158.18553330 -0.20740364 -1237552.17805851 1230274.58121206 10087993.31671751 -84348.49661396 -194475.28330011 -0.20740364 -5146.03808087 1745017.03627385 10087993.31671751
0.24 86303.09943195 -218750.65391436 0.59003497 -1372991.81001586 1364826.44419164 11191923.31529135 -93654.56392609 -215705.57761759 0.59003497 -5773.78554517 1935929.85320643 11191923.31529135
0.27 90198.11550061 -231369.81746800 2.02685920 -1451468.85846354 1442676.38559546 11832285.66591132 -99823.46777279 -227382.86601425 2.02685920 -6217.21718842 2046469.72781291 11832285.66591132
0.30000000000000004 88915.61317803 -234270.30310346 4.11753468 -1468108.24392763 1458969.42318823 11969628.12357743 -102781.28692354 -228526.95298663 4.11753468 -6462.12211688 2069756.46747732 11969628.12357743
0.33000000000000007 82531.26357298 -227607.40232155 6.69683986 -1423923.70089525 1414722.11184671 11612184.29158119 -102584.32149748 -219301.15376217 6.69683986 -6506.50601391 2007225.70357663 11612184.29158119
0.3600000000000001 71913.40795159 -212382.96352087 9.50809711 -1325526.66743695 1316538.54071358 10813450.06927553 -99326.97529330 -201027.89213491 9.50809711 -6355.56535626 1868222.22502029 10813450.06927553
0.3900000000000001 58629.25530968 -190322.52773668 12.27611852 -1184313.86363601 1175801.15175297 9665621.51857739 -93121.20596978 -176035.49398057 12.27611852 -6019.39629879 1668853.33176174 9665621.51857739
0.42000000000000015 44697.74582216 -163696.01886481 14.81038088 -1015218.64385937 1007421.53234836 8289587.79830959 -84144.48581795 -147356.64416715 14.81038088 -5513.39042310 1430222.58449684 8289587.79830959
0.4500000000000002 32237.03865385 -135097.55503716 16.99439263 -835164.97893546 828288.35085633 6822524.44320825 -72733.36865098 -118323.42592601 16.99439263 -4862.51034645 1176239.12968312 6822524.44320825
0.4800000000000002 23098.43103621 -107202.79417345 18.76818222 -661384.92513917 655578.51040522 5404362.75699445 -59470.76550172 -92136.87994267 18.76818222 -4105.75523276 931233.77584817 5404362.75699445
0.5100000000000002 18567.03378423 -82524.63362770 20.11471388 -509774.06170198 505110.29532680 4164514.11360035 -45224.85255774 -71482.60354843 20.11471388 -3297.78082976 717631.61097520 4164514.11360035
0.5400000000000003 19185.65836202 -63189.46239091 21.05533417 -393448.28444861 389903.82618172 3210153.95540393 -31115.38822683 -58248.00648546 21.05533417 -2506.31047615 553913.58948350 3210153.95540393
0.5700000000000003 24719.79083807 -50754.88062799 21.64786306 -321635.54217567 319081.84283712 2617150.04661883 -18409.58853925 -53368.65200148 21.64786306 -1805.73811940 453055.60776666 2617150.04661883
0.6000000000000003 34245.62976346 -46086.52471490 21.97755578 -298992.73860570 297198.81881663 2424389.61968792 -8372.77711548 -56803.41117898 21.97755578 -1268.49284776 421571.09313950 2424389.61968792
0.6300000000000003 46324.55589326 -49304.20708732 22.14702333 -325388.12228003 324035.97997747 2631862.56220605 -2106.93156489 -67619.74678006 22.14702333 -956.10899127 459212.18657227 2631862.56220605
0.6600000000000004 59223.89365247 -59799.99025558 22.26087646 -396141.21909981 394852.01558179 3202465.59800487 -407.36181468 -84162.59543455 22.26087646 -911.60454992 559316.68011604 3202465.59800487
0.6900000000000004 71150.97027511 -76322.83886536 22.41762056 -502670.12788690 501038.01643405 4067137.71557758 -3657.06335157 -104279.73049064 22.41762056 -1154.07707596 709728.83518151 4067137.71557758
