# Level force for level 19
# start: 0.0, 0.0, 85.64807962962963
# center: 0.0, 0.0, 87.9628925925926
# end: 0.0, 0.0, 90.27770555555556
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 28189.02162323 -19925.79752924 -0.53737035 36588.38120175 32294.03476512 -408602.91969758 5842.98179133 -34022.31489827 -0.53737035 48707.22343469 -3036.56148611 -408602.91969758
0.06 80547.81386578 -56981.06356833 -1.59460079 104630.98797029 92364.76826754 -1168426.93758281 16664.20894586 -97247.60184263 -1.59460079 139297.03510074 -8673.52713134 -1168426.93758281
0.09 151326.13168884 -107021.76933888 -3.13709941 196519.37806069 173461.59622013 -2194455.40936243 31327.91505380 -182679.55272201 -3.13709941 261616.05582397 -16304.31389858 -2194455.40936243
0.12 233481.54517921 -164940.26029324 -4.99172505 302876.05134519 267251.04720133 -3381897.10644932 48466.00733411 -281726.76042216 -4.99172505 403140.73752045 -25190.68200992 -3381897.10644932
0.15 319232.67876792 -225145.41649178 -6.82731119 413433.02463868 364631.60334598 -4616086.89296796 66529.74117874 -384933.44268754 -6.82731119 550174.77464934 -34507.81592761 -4616086.89296796
0.18 400652.54337771 -282073.65579962 -8.18477927 517967.72249847 456599.41443653 -5783015.28663735 83847.93551202 -482760.32513201 -8.18477927 689123.03124829 -43393.94678054 -5783015.28663735
0.21 470301.15265471 -330681.40194547 -8.56653662 607207.32108377 535065.25665756 -6779440.68207547 98726.07251408 -566380.19596992 -8.56653662 807708.68568433 -51012.14296457 -6779440.68207547
0.24 521882.69984946 -366877.30543527 -7.57683406 673625.98208907 593542.51349209 -7521710.37892746 109605.36551076 -628448.22658422 -7.57683406 896023.43613139 -56627.56370587 -7521710.37892746
0.27 550876.24447707 -387858.60982167 -5.06594919 712068.50129979 627648.71938473 -7952569.76331894 115270.87491783 -663785.78121080 -5.06594919 947323.13161842 -59693.80025843 -7952569.76331894
0.30000000000000004 555050.30639793 -392323.70360336 -1.22184287 720145.98231389 635389.24828082 -8045421.03487579 115065.08431549 -669894.58679180 -1.22184287 958508.15369079 -59932.06138601 -8045421.03487579
0.33000000000000007 534760.99747022 -380542.45055873 3.45638293 698367.12815612 617214.93353794 -7805697.52686838 109048.98030585 -647217.27494470 3.45638293 930256.99703125 -57383.26712269 -7805697.52686838
0.3600000000000001 492947.57348263 -354278.77462423 8.31209020 649994.35552864 575866.67520853 -7269267.79062178 98053.64801177 -599079.49594628 8.31209020 866814.64762658 -52416.18542798 -7269267.79062178
0.3900000000000001 434788.51920362 -316574.27158839 12.70899998 580641.54906969 516035.14526076 -6498056.95868671 83590.09612160 -531293.72450027 12.70899998 775467.52733031 -45683.62624137 -6498056.95868671
0.42000000000000015 367059.81539230 -271415.50540008 16.24114238 497657.91708927 443870.05548090 -5573329.05710046 67630.74017741 -451470.22895254 16.24114238 665760.81408119 -38033.76168880 -5573329.05710046
0.4500000000000002 297285.73466464 -223321.09250439 18.74998568 409363.93946607 366385.27059378 -4587340.64771212 52300.90003955 -368124.61782323 18.74998568 548537.52693343 -30390.50820597 -4587340.64771212
0.4800000000000002 232828.41442044 -176892.23958688 20.28637484 324220.89851411 290806.74840190 -3634223.14467495 39552.84853845 -289716.25284076 20.28637484 434890.21975152 -23627.37213192 -3634223.14467495
0.5100000000000002 180055.63809902 -136373.64093986 21.01394510 250021.08927863 223918.55557052 -2801030.57896304 30887.83640701 -223749.28897436 21.01394510 335125.93674597 -18457.27859115 -2801030.57896304
0.5400000000000003 143698.41350358 -105268.40595083 21.11893135 193179.89808820 171464.12789581 -2159840.08594915 27174.11894160 -176046.12632666 21.11893135 257842.26349246 -15355.36836172 -2159840.08594915
0.5700000000000003 126460.25249400 -86042.40679723 20.74918673 158195.10373765 137657.68479752 -1761641.50338859 28579.73277314 -150262.07140500 20.74918673 209199.51300616 -14522.14820063 -1761641.50338859
0.6000000000000003 128888.97758448 -79942.08402628 20.00571205 147316.71379148 124851.53841733 -1632525.88839150 34610.68035302 -147665.85978735 20.00571205 192452.01676054 -15885.27784760 -1632525.88839150
