# Level force for level 16
# start: 0.0, 0.0, 71.75920185185186
# center: 0.0, 0.0, 74.07401481481482
# end: 0.0, 0.0, 76.38882777777778
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 22161.94187763 -9510.86453558 -0.62199484 -42878.79674194 -39984.46572613 474528.98694200 8945.66257788 -22396.05619399 -0.62199484 -58593.17480241 2046.60108828 474528.98694200
0.06 63316.51684475 -27197.49484902 -1.70984850 -122619.19290094 -114341.52195875 1357092.95557274 25540.00538301 -64003.07146107 -1.70984850 -167556.52835210 5853.19725566 1357092.95557274
0.09 118948.43272292 -51086.20185122 -3.15646956 -230296.20704178 -214765.90996211 2548938.70835519 47985.84363583 -120232.64314394 -3.15646956 -314706.44098269 10981.57837888 2548938.70835519
0.12 183534.38996548 -78745.21103336 -4.81859496 -354904.00857733 -331022.97596077 3928324.15126142 74097.13901787 -185459.68443319 -4.81859496 -485023.62216573 16886.44010490 3928324.15126142
0.15 250967.74207690 -107509.73315762 -6.51925746 -484400.73340973 -451903.33431632 5362017.41713230 101440.13092234 -253481.85364096 -6.51925746 -662066.95554164 22979.13126987 5362017.41713230
0.18 315014.25423438 -134721.60339174 -8.06603115 -606819.99563242 -566238.75113453 6717530.44824626 127486.15600893 -318011.27467018 -8.06603115 -829477.79456911 28695.27317345 6717530.44824626
0.21 369803.95257176 -157962.21692924 -9.28313985 -711336.53398375 -663885.22745851 7874878.19008317 149794.72781115 -373187.03733501 -9.28313985 -972428.63315113 33553.14062016 7874878.19008317
0.24 410350.98108530 -175260.34832019 -10.05055512 -789192.05882687 -736592.90742120 8736848.77840298 166234.18062165 -414089.74216229 -10.05055512 -1078892.89626650 37193.21664361 8736848.77840298
0.27 433061.31019175 -185257.80012129 -10.34176579 -834405.12073494 -778691.91975150 9236943.17026241 175223.54237265 -437217.63583959 -10.34176579 -1140631.85603991 39395.18221699 9236943.17026241
0.30000000000000004 436153.88958696 -187318.07246751 -10.22742024 -844208.51135903 -787534.47976859 9344333.45973621 175953.49368726 -440861.25224839 -10.22742024 -1153816.53417996 40074.59205478 9344333.45973621
0.33000000000000007 419910.65051605 -181566.73593007 -9.84392496 -819182.67957228 -763651.80738279 9065448.81354098 168534.59825829 -425308.73868641 -9.84392496 -1119232.99922186 39266.25629039 9065448.81354098
0.3600000000000001 386681.21161469 -168858.51269825 -9.32737415 -763080.15094773 -710608.47604675 8442087.16831312 154023.90750017 -392825.90628019 -9.32737415 -1042055.22150529 37103.07714270 8442087.16831312
0.3900000000000001 340609.06486132 -150673.66720923 -8.73364515 -682364.01240919 -634567.08391334 7546269.33023829 134304.60766715 -347389.35132694 -8.73364515 -931210.90856510 33797.53225930 7546269.33023829
0.42000000000000015 287112.78698226 -128954.20626666 -8.02412750 -585510.84643716 -543610.26204216 6472418.36261275 111835.00492685 -294203.79235421 -8.02412750 -798409.19258660 29628.18736138 6472418.36261275
0.4500000000000002 232196.35778657 -105898.39107276 -7.08951740 -482147.58258774 -446892.69009555 5327642.43839681 89306.14871341 -239069.08960200 -7.08951740 -656930.67680975 24928.97355124 5327642.43839681
0.4800000000000002 181711.05884547 -83736.66573586 -5.81951913 -382109.58344001 -353718.44191755 4221164.16766444 69278.35775044 -187699.88610200 -5.81951913 -520308.98651744 20075.56869615 4221164.16766444
0.5100000000000002 140684.54493683 -64513.95331183 -4.17044001 -294512.68405101 -272642.79697824 3253958.29565178 53860.74186503 -145097.24960092 -4.17044001 -401039.48662290 15464.34545294 3253958.29565178
0.5400000000000003 112808.81595775 -49901.14151376 -2.20195853 -226929.45603842 -210690.40222630 2509616.83361417 44482.44318802 -115053.31429468 -2.20195853 -309443.96936088 11482.74507060 2509616.83361417
0.5700000000000003 100136.48859702 -41053.45236010 -0.07764587 -184746.47430842 -172762.28702314 2047283.35643844 41778.01557621 -99836.36468611 -0.07764587 -252796.86947115 8474.10009643 2047283.35643844
0.6000000000000003 102991.70826245 -38526.87353434 1.97248137 -170757.51481511 -161278.42424069 1897240.83227739 45583.52178432 -100068.74885242 1.97248137 -234784.86410400 6702.72922466 1897240.83227739
0.6300000000000003 120072.38014212 -42256.42744839 3.69552579 -185019.98157643 -176074.24467261 2059428.33224433 55024.18783422 -114783.80062917 3.69552579 -255332.17602800 6325.59122740 2059428.33224433
0.6600000000000004 148705.76186757 -51593.79892757 4.86879232 -224973.69227160 -214544.03938569 2504858.14246354 68668.52752921 -141633.17770693 4.86879232 -310785.96850660 7374.87828105 2504858.14246354
