# Level force for level 17
# start: 0.0, 0.0, 76.38882777777778
# center: 0.0, 0.0, 78.70364074074074
# end: 0.0, 0.0, 81.0184537037037
# as part of FluidModelPart.Drag_structure
# Time Fx Fy Fz Mx My Mz Fx' Fy' Fz' Mx' My' Mz'
0.03 18261.78415897 -5341.36789144 -0.26814444 -35957.53768484 -30915.24126231 191398.36038970 9136.11395852 -16689.94887222 -0.26814444 -47286.19547032 3565.44199313 191398.36038970
0.06 52159.52232777 -15272.01179103 -0.66447474 -102823.02938957 -88405.04381903 547386.73413056 26083.40884161 -47681.29504122 -0.66447474 -135218.66731904 10195.05536798 547386.73413056
0.09 97999.95411144 -28674.56012022 -1.13482692 -193119.61031085 -166064.27433461 1028235.41196025 49020.45619962 -89572.40801672 -1.13482692 -253981.36052574 19131.01153608 1028235.41196025
0.12 151276.97073738 -44169.19858458 -1.60719940 -297630.99401502 -256002.85850903 1584990.57848467 75736.63200703 -138201.31168449 -1.60719940 -391478.25141419 29435.53690444 1584990.57848467
0.15 206990.61084001 -60251.17887173 -1.98623288 -406266.04943603 -349568.44922478 2164005.31849320 103760.44741223 -188968.48172160 -1.98623288 -534455.69945779 40091.25758637 2164005.31849320
0.18 259990.67799830 -75436.74986620 -2.15921347 -508979.85193631 -438116.01524674 2711763.64672071 130499.33407683 -237183.00883895 -2.15921347 -669697.91011889 50108.29946409 2711763.64672071
0.21 305366.16267354 -88399.23000794 -2.01216090 -596662.90715753 -513760.32780425 3179571.06645383 153418.78938108 -278434.17936166 -2.01216090 -785187.79942857 58620.97603856 3179571.06645383
0.24 338884.70493117 -98080.82055362 -1.44925962 -661923.65952744 -570054.87683125 3527741.39616939 170274.05957942 -308981.28621504 -1.44925962 -871140.37733551 64961.03922383 3527741.39616939
0.27 357448.72229308 -103770.85651732 -0.41301350 -699699.09468294 -602542.14226845 3728940.52848285 179377.33912697 -326131.49179283 -0.41301350 -920823.60938909 68700.33989170 3728940.52848285
0.30000000000000004 359494.72588021 -105146.86924503 1.10068814 -707641.65651011 -609122.95306889 3770374.90644958 179851.09420700 -328551.22273439 1.10068814 -931093.18465977 69663.24327699 3770374.90644958
