# Dynamic Analysis result reaction
# for DoF 1 -> y over time 
0.00000000 17345.28787396
0.03000120 65193.83744502
0.06000240 151237.69061597
0.09000360 278297.46436056
0.12000480 445268.96136130
0.15000600 647701.77420566
0.18000720 878143.88623950
0.21000840 1126601.28220483
0.24000960 1381335.97081070
0.27001080 1630034.95223749
0.30001200 1861226.80886217
0.33001320 2065712.08623020
0.36001440 2237733.49211052
0.39001560 2375666.58773947
0.42001680 2482094.92647753
0.45001800 2563279.94127459
0.48001920 2628146.38370466
0.51002040 2686980.77537874
0.54002160 2750060.92851718
0.57002280 2826406.18161375
0.60002400 2922786.79994100
0.63002520 3043074.14750098
0.66002640 3187965.66220238
0.69002760 3355085.54624414
0.72002880 3539436.55714233
0.75003000 3734149.39608356
0.78003120 3931441.95545187
0.81003240 4123665.39946736
0.84003360 4304289.96856731
0.87003480 4468686.17467164
0.90003600 4614589.33007171
0.93003720 4742193.32898975
0.96003840 4853891.80148402
0.99003960 4953743.34484779
1.02004080 5046776.90322946
1.05004200 5138261.77255422
1.08004320 5233051.09752460
1.11004440 5335075.92053478
1.14004560 5447029.94267421
1.17004680 5570250.81280237
1.20004800 5704777.30212336
1.23004920 5849545.29521830
1.26005040 6002672.73802038
1.29005160 6161784.51559632
1.32005280 6324330.33052019
1.35005400 6487859.39731528
1.38005520 6650228.65952720
1.41005640 6809735.49267086
1.44005760 6965178.39975275
1.47005880 7115857.90208827
1.50006000 7261533.24559691
1.53006120 7402349.13747607
1.56006240 7538744.79557271
1.59006360 7671352.93947754
1.62006480 7800894.18637662
1.65006600 7928070.74493724
1.68006720 8053463.19614024
1.71006840 8177435.66241451
1.74006960 8300056.14285266
1.77007080 8421040.47410163
1.80007200 8539728.31472304
1.83007320 8655098.52466932
1.86007440 8765825.36716063
1.89007560 8870372.17130502
1.92007680 8967111.21234636
1.95007800 9054453.62773775
1.98007920 9130971.09466038
2.01008040 9195492.89397963
2.04008160 9247167.62937296
2.07008280 9285486.48906974
2.10008400 9310272.65080519
2.13008520 9321646.34964947
2.16008640 9319978.22123504
2.19008760 9305841.79728812
2.22008880 9279972.52646282
2.25009000 9243235.51308263
2.28009120 9196599.79424986
2.31009240 9141113.64298331
2.34009360 9077874.91664391
2.37009480 9007992.02367860
2.40009600 8932534.45635515
2.43009720 8852476.63821258
2.46009840 8768641.68995951
2.49009960 8681654.34896450
2.52010080 8591912.31810956
2.55010200 8499583.41285141
2.58010320 8404631.77557994
2.61010440 8306871.81950984
2.64010560 8206043.54556694
2.67010680 8101898.86530674
2.70010800 7994286.40162836
2.73010920 7883221.25363663
2.76011040 7768929.36906027
2.79011160 7651859.23197326
2.82011280 7532659.04305996
2.85011400 7412122.83382501
2.88011520 7291113.85431058
2.91011640 7170476.65046419
2.94011760 7050950.60408145
2.97011880 6933096.89050653
3.00012000 6817248.13348338
3.03012120 6703486.96057442
3.06012240 6591654.50092705
3.09012360 6481386.40078051
3.12012480 6372170.30799484
3.15012601 6263416.82221610
3.18012721 6154534.77195049
3.21012841 6045002.04364267
3.24012961 5934424.32084849
3.27013081 5822576.42170990
3.30013201 5709423.55713107
3.33013321 5595121.01569437
3.36013441 5479994.71186233
3.39013561 5364506.15194458
3.42013681 5249206.89889937
3.45013801 5134688.09295525
3.48013921 5021530.79034346
3.51014041 4910262.69184187
3.54014161 4801325.47125675
3.57014281 4695055.43116795
3.60014401 4591678.59443431
3.63014521 4491319.87846234
3.66014641 4394024.50892774
3.69014761 4299788.33420529
3.72014881 4208593.20725771
3.75015001 4120443.19504157
3.78015121 4035397.81307493
3.81015241 3953598.41707955
3.84015361 3875285.14625537
3.87015481 3800802.75011049
3.90015601 3730594.70712825
3.93015721 3665186.56529142
3.96015841 3605160.35359463
3.99015961 3551123.03161405
4.02016081 3503672.28358601
4.05016201 3463363.24279614
4.08016321 3430679.16222939
4.11016441 3406008.45484532
4.14016561 3389630.33540681
4.17016681 3381709.75847607
4.20016801 3382301.43136363
4.23016921 3391362.26099751
4.26017041 3408770.08442583
4.29017161 3434346.81128905
4.32017281 3467882.76611135
4.35017401 3509159.66489515
4.38017521 3557969.87103930
4.41017641 3614130.14217165
4.44017761 3677488.71291311
4.47017881 3747925.60055349
4.50018001 3825346.92199670
4.53018121 3909674.12571778
4.56018241 4000829.89800708
4.59018361 4098723.02009356
4.62018481 4203233.50591055
4.65018601 4314200.80026268
4.68018721 4431416.31152701
4.71018841 4554620.89505755
4.74018961 4683507.67132332
4.77019081 4817729.77454761
4.80019201 4956912.18213071
4.83019321 5100665.61425327
4.86019441 5248601.77608282
4.89019561 5400348.27179449
4.92019681 5555562.42100368
4.95019801 5713941.71103678
4.98019921 5875229.79647690
5.01020041 6039217.78206049
5.04020161 6205741.48311353
5.07020281 6374675.16109413
5.10020401 6545922.64642868
5.13020521 6719406.88287339
5.16020641 6895058.72708987
5.19020761 7072805.99095030
5.22020881 7252563.90619974
5.25021001 7434228.41986647
5.28021121 7617673.12943216
5.31021241 7802749.88995772
5.34021361 7989291.76957784
5.37021481 8177117.21241125
5.40021601 8366035.22532407
5.43021721 8555851.37013739
5.46021841 8746373.56770394
5.49021961 8937417.66081627
5.52022081 9128810.81560775
5.55022201 9320393.22355743
5.58022321 9512017.39883191
5.61022441 9703545.43699381
5.64022561 9894844.65258300
5.67022681 10085782.65129602
5.70022801 10276222.79516233
5.73022921 10466019.51087952
5.76023041 10655014.01388964
5.79023161 10843031.08786445
5.82023281 11029877.08838262
5.85023401 11215339.88705796
5.88023521 11399190.78524170
5.91023641 11581187.81242182
5.94023761 11761080.36516074
5.97023881 11938614.01026473
6.00024001 12113536.10194209
6.03024121 12285602.38816295
6.06024241 12454582.10475014
6.09024361 12620260.65322137
6.12024481 12782441.42765740
6.15024601 12940947.97970789
6.18024721 13095623.58447144
6.21024841 13246329.26763055
6.24024961 13392942.48116677
6.27025081 13535354.69579303
6.30025201 13673468.41308982
6.33025321 13807195.57725934
6.36025441 13936457.39039563
6.39025561 14061185.23720795
6.42025681 14181322.31675435
6.45025801 14296825.60879205
6.48025921 14407667.54486216
6.51026041 14513837.90689835
6.54026161 14615344.34152695
6.57026281 14712213.28725365
6.60026401 14804491.12838925
6.63026521 14892244.00694433
6.66026641 14975556.99647595
6.69026761 15054533.39689333
6.72026881 15129293.34013375
6.75027001 15199971.86901055
6.78027121 15266716.55125212
6.81027241 15329683.52420870
6.84027361 15389036.84454357
6.87027481 15444946.55911353
6.90027601 15497585.52311355
6.93027721 15547127.03745522
6.96027841 15593743.44363372
6.99027961 15637605.33064463
7.02028081 15678881.18056385
7.05028201 15717737.18004833
7.08028321 15754337.10011606
7.11028441 15788842.40351252
7.14028561 15821412.45951724
7.17028681 15852204.77686771
7.20028801 15881375.30887821
7.23028921 15909078.61768092
7.26029041 15935467.85099346
7.29029161 15960694.16036499
7.32029281 15984906.20024579
7.35029401 16008248.97971856
7.38029521 16030863.02271475
7.41029641 16052883.52355232
7.44029761 16074439.92640742
7.47029881 16095655.97119425
7.50030001 16116650.28306051
7.53030121 16137537.57511215
7.56030241 16158430.07269441
7.59030361 16179438.38675968
7.62030481 16200672.04068640
7.65030601 16222240.58400421
7.68030721 16244254.56159238
7.71030841 16266826.09274741
7.74030961 16290067.29665566
7.77031081 16314090.15330342
7.80031201 16339007.09732707
