# Modal Kinetic Energy: Normed integral over time = 48160254.049309105 J 
0.00000000 94.35491713
0.03000120 1330.34823636
0.06000240 6879.12265187
0.09000360 21555.83119822
0.12000480 48985.15883970
0.15000600 87911.03445267
0.18000720 130396.42487204
0.21000840 163869.95401669
0.24000960 176650.33782528
0.27001080 164282.40221759
0.30001200 133199.02396525
0.33001320 99370.74802485
0.36001440 82086.85509571
0.39001560 95510.71707687
0.42001680 141889.23737778
0.45001800 209662.88398324
0.48001920 277540.67654502
0.51002040 322920.39974157
0.54002160 331093.59569266
0.57002280 301336.06109066
0.60002400 247350.26175949
0.63002520 191940.28293786
0.66002640 158184.20192233
0.69002760 160718.81964575
0.72002880 200562.16366069
0.75003000 265338.35268609
0.78003120 334554.59252096
0.81003240 387637.95500671
0.84003360 411515.41237257
0.87003480 404899.76844027
0.90003600 377883.28568966
0.93003720 347309.83460256
0.96003840 329953.34027493
0.99003960 336211.11977548
1.02004080 366635.41948447
1.05004200 412399.27068603
1.08004320 459245.24813580
1.11004440 493199.62353873
1.14004560 505801.32058175
1.17004680 496939.01071683
1.20004800 474416.34926986
1.23004920 450640.47252347
1.26005040 437859.42935398
1.29005160 443797.68597148
1.32005280 469248.00986306
1.35005400 508339.24724169
1.38005520 551167.05197737
1.41005640 587642.95524221
1.44005760 611072.26887853
1.47005880 620196.22888319
1.50006000 619097.27870265
1.53006120 615190.18384237
1.56006240 616194.28958877
1.59006360 627273.65755650
1.62006480 649369.18982723
1.65006600 679227.06018664
1.68006720 710968.59353813
1.71006840 738498.61405142
1.74006960 757802.17433903
1.77007080 768298.81480743
1.80007200 772835.72325031
1.83007320 776432.01805321
1.86007440 784332.19057522
1.89007560 800131.83038799
1.92007680 824648.36548503
1.95007800 855881.75109646
1.98007920 889984.76332292
2.01008040 922803.25977377
2.04008160 951378.61456785
2.07008280 974872.09212095
2.10008400 994629.08487929
2.13008520 1013439.35162890
2.16008640 1034337.74697148
2.19008760 1059427.56227254
2.22008880 1089158.30839460
2.25009000 1122285.75645712
2.28009120 1156471.79356092
2.31009240 1189249.57455451
2.34009360 1218967.46996010
2.37009480 1245364.60214772
2.40009600 1269594.38141519
2.43009720 1293730.01012153
2.46009840 1319972.83318277
2.49009960 1349874.68886799
2.52010080 1383853.94518944
2.55010200 1421153.79611429
2.58010320 1460217.42223131
2.61010440 1499305.45165656
2.64010560 1537109.35383318
2.67010680 1573139.39259011
2.70010800 1607769.66441573
2.73010920 1641960.16204811
2.76011040 1676793.14323585
2.79011160 1713016.72523222
2.82011280 1750767.61133002
2.85011400 1789561.76480261
2.88011520 1828532.96222921
2.91011640 1866807.30631995
2.94011760 1903859.68895272
2.97011880 1939717.36762731
3.00012000 1974943.83266594
3.03012120 2010423.56707599
3.06012240 2047040.82151158
3.09012360 2085377.49524757
3.12012480 2125538.08706139
3.15012601 2167154.14827891
3.18012721 2209550.64224578
3.21012841 2251999.41775942
3.24012961 2293960.56438670
3.27013081 2335226.87055634
3.30013201 2375930.87333406
3.33013321 2416428.91591317
3.36013441 2457120.65583193
3.39013561 2498280.27595531
3.42013681 2539963.08275893
3.45013801 2582015.77109482
3.48013921 2624175.90688632
3.51014041 2666212.91957366
3.54014161 2708050.86429524
3.57014281 2749825.07132435
3.60014401 2791853.90185570
3.63014521 2834540.68105932
3.66014641 2878246.25526661
3.69014761 2923180.70436900
3.72014881 2969351.97211883
3.75015001 3016585.25790683
3.78015121 3064600.10709419
3.81015241 3113112.55588645
3.84015361 3161924.04542597
3.87015481 3210967.85552939
3.90015601 3260302.70485528
3.93015721 3310063.87006810
3.96015841 3360396.71183538
3.99015961 3411400.99075829
4.02016081 3463106.64790852
4.05016201 3515486.87608749
4.08016321 3568498.71588997
4.11016441 3622131.15958206
4.14016561 3676439.29590998
4.17016681 3731550.10527404
4.20016801 3787637.71414336
4.23016921 3844877.99196400
4.26017041 3903399.83380070
4.29017161 3963250.77697500
4.32017281 4024388.28804289
4.35017401 4086698.04564730
4.38017521 4150030.95299123
4.41017641 4214244.88436651
4.44017761 4279237.17990193
4.47017881 4344958.95430395
4.50018001 4411409.96937985
4.53018121 4478619.93151474
4.56018241 4546626.08285259
4.59018361 4615456.68171151
4.62018481 4685125.98947330
4.65018601 4755640.67874268
4.68018721 4827012.65854661
4.71018841 4899270.87661653
4.74018961 4972465.58912208
4.77019081 5046662.19416570
4.80019201 5121926.26350549
4.83019321 5198305.03961226
4.86019441 5275812.06673612
4.89019561 5354420.40630594
4.92019681 5434066.69066049
4.95019801 5514664.41689199
4.98019921 5596122.00767568
5.01020041 5678359.95475276
5.04020161 5761322.37776849
5.07020281 5844980.87940055
5.10020401 5929331.41100787
5.13020521 6014387.00912415
5.16020641 6100170.03095980
5.19020761 6186706.83426837
5.22020881 6274026.05861680
5.25021001 6362159.78385151
5.28021121 6451145.44964131
5.31021241 6541026.28051728
5.34021361 6631848.82863166
5.37021481 6723657.65598615
5.40021601 6816488.68733085
5.43021721 6910363.47435569
5.46021841 7005286.45954387
5.49021961 7101246.32625877
5.52022081 7198221.23285701
5.55022201 7296186.55081064
5.58022321 7395122.97840762
5.61022441 7495022.99183557
5.64022561 7595894.36205751
5.67022681 7697760.50548621
5.70022801 7800658.35619949
5.73022921 7904635.02298525
5.76023041 8009744.46759015
5.79023161 8116044.90933594
5.82023281 8223597.13085923
5.85023401 8332463.32708087
5.88023521 8442705.90743515
5.91023641 8554385.75480106
5.94023761 8667559.91539063
5.97023881 8782279.14893654
6.00024001 8898586.00517687
6.03024121 9016514.11093964
